metric,district,school,group,year,value,yoy_change,pct_change,status_flag,enrollment
chronic_absenteeism,Milwaukee,Garland Elementary,Garland Elementary — All Students,2022-23,30.3,1.5,5.2,,505.0
chronic_absenteeism,Milwaukee,Garland Elementary,Garland Elementary — All Students,2023-24,30.3,0.0,0.0,,519.0
chronic_absenteeism,Milwaukee,Garland Elementary,Garland Elementary — All Students,2024-25,23.0,-7.3,-24.1,,505.0
chronic_absenteeism,Milwaukee,Golda Meir School,Golda Meir School — All Students,2018-19,15.8,,,,1139.0
chronic_absenteeism,Milwaukee,Golda Meir School,Golda Meir School — All Students,2019-20,12.5,-3.3,-20.9,,1171.0
chronic_absenteeism,Milwaukee,Golda Meir School,Golda Meir School — All Students,2020-21,9.6,-2.9,-23.2,,1188.0
chronic_absenteeism,Milwaukee,Golda Meir School,Golda Meir School — All Students,2021-22,30.0,20.4,212.5,,1128.0
chronic_absenteeism,Milwaukee,Golda Meir School,Golda Meir School — All Students,2022-23,22.2,-7.8,-26.0,,1165.0
chronic_absenteeism,Milwaukee,Golda Meir School,Golda Meir School — All Students,2023-24,19.2,-3.0,-13.5,,1186.0
chronic_absenteeism,Milwaukee,Golda Meir School,Golda Meir School — All Students,2024-25,15.5,-3.7,-19.3,,1171.0
chronic_absenteeism,Milwaukee,Goodrich Elementary,Goodrich Elementary — All Students,2018-19,32.2,,,,292.0
chronic_absenteeism,Milwaukee,Goodrich Elementary,Goodrich Elementary — All Students,2019-20,31.4,-0.8,-2.5,,290.0
chronic_absenteeism,Milwaukee,Goodrich Elementary,Goodrich Elementary — All Students,2020-21,40.9,9.5,30.3,,296.0
chronic_absenteeism,Milwaukee,Goodrich Elementary,Goodrich Elementary — All Students,2021-22,59.4,18.5,45.2,,254.0
chronic_absenteeism,Milwaukee,Goodrich Elementary,Goodrich Elementary — All Students,2022-23,45.5,-13.9,-23.4,,257.0
chronic_absenteeism,Milwaukee,Goodrich Elementary,Goodrich Elementary — All Students,2023-24,27.0,-18.5,-40.7,,259.0
chronic_absenteeism,Milwaukee,Goodrich Elementary,Goodrich Elementary — All Students,2024-25,22.3,-4.7,-17.4,,273.0
chronic_absenteeism,Milwaukee,Grandview High,Grandview High — All Students,2018-19,68.8,,,,205.0
chronic_absenteeism,Milwaukee,Grandview High,Grandview High — All Students,2019-20,71.3,2.5,3.6,,174.0
chronic_absenteeism,Milwaukee,Grandview High,Grandview High — All Students,2020-21,69.6,-1.7,-2.4,,194.0
chronic_absenteeism,Milwaukee,Grandview High,Grandview High — All Students,2021-22,77.7,8.1,11.6,,193.0
chronic_absenteeism,Milwaukee,Grandview High,Grandview High — All Students,2022-23,75.3,-2.4,-3.1,,198.0
chronic_absenteeism,Milwaukee,Grandview High,Grandview High — All Students,2023-24,75.0,-0.3,-0.4,,196.0
chronic_absenteeism,Milwaukee,Grandview High,Grandview High — All Students,2024-25,85.8,10.8,14.4,,197.0
chronic_absenteeism,Milwaukee,Grant Elementary,Grant Elementary — All Students,2018-19,28.6,,,,594.0
chronic_absenteeism,Milwaukee,Grant Elementary,Grant Elementary — All Students,2019-20,28.3,-0.3,-1.0,,544.0
chronic_absenteeism,Milwaukee,Grant Elementary,Grant Elementary — All Students,2020-21,31.0,2.7,9.5,,520.0
chronic_absenteeism,Milwaukee,Grant Elementary,Grant Elementary — All Students,2021-22,52.6,21.6,69.7,,511.0
chronic_absenteeism,Milwaukee,Grant Elementary,Grant Elementary — All Students,2022-23,41.9,-10.7,-20.3,,546.0
chronic_absenteeism,Milwaukee,Grantosa Drive Elementary,Grantosa Drive Elementary — All Students,2018-19,50.6,,,,538.0
chronic_absenteeism,Milwaukee,Grantosa Drive Elementary,Grantosa Drive Elementary — All Students,2019-20,44.1,-6.5,-12.8,,492.0
chronic_absenteeism,Milwaukee,Grantosa Drive Elementary,Grantosa Drive Elementary — All Students,2020-21,48.0,3.9,8.8,,521.0
chronic_absenteeism,Milwaukee,Grantosa Drive Elementary,Grantosa Drive Elementary — All Students,2021-22,71.5,23.5,49.0,,495.0
chronic_absenteeism,Milwaukee,Grantosa Drive Elementary,Grantosa Drive Elementary — All Students,2022-23,66.4,-5.1,-7.1,,491.0
chronic_absenteeism,Milwaukee,Grantosa Drive Elementary,Grantosa Drive Elementary — All Students,2023-24,60.3,-6.1,-9.2,,526.0
chronic_absenteeism,Milwaukee,Grantosa Drive Elementary,Grantosa Drive Elementary — All Students,2024-25,61.7,1.4,2.3,,465.0
chronic_absenteeism,Milwaukee,Green Bay Avenue School,Green Bay Avenue School — All Students,2018-19,55.8,,,,138.0
chronic_absenteeism,Milwaukee,Green Tree Preparatory Academy,Green Tree Preparatory Academy — All Students,2019-20,46.1,,,,191.0
chronic_absenteeism,Milwaukee,Green Tree Preparatory Academy,Green Tree Preparatory Academy — All Students,2020-21,64.2,18.1,39.3,,218.0
chronic_absenteeism,Milwaukee,Green Tree Preparatory Academy,Green Tree Preparatory Academy — All Students,2021-22,82.3,18.1,28.2,,311.0
chronic_absenteeism,Milwaukee,Green Tree Preparatory Academy,Green Tree Preparatory Academy — All Students,2022-23,65.2,-17.1,-20.8,,359.0
chronic_absenteeism,Milwaukee,Green Tree Preparatory Academy,Green Tree Preparatory Academy — All Students,2023-24,70.8,5.6,8.6,,418.0
chronic_absenteeism,Milwaukee,Green Tree Preparatory Academy,Green Tree Preparatory Academy — All Students,2024-25,80.9,10.1,14.3,,409.0
chronic_absenteeism,Milwaukee,Greenfield Bilingual,Greenfield Bilingual — All Students,2018-19,17.3,,,,591.0
chronic_absenteeism,Milwaukee,Greenfield Bilingual,Greenfield Bilingual — All Students,2019-20,16.0,-1.3,-7.5,,575.0
chronic_absenteeism,Milwaukee,Greenfield Bilingual,Greenfield Bilingual — All Students,2020-21,27.9,11.9,74.4,,562.0
chronic_absenteeism,Milwaukee,Greenfield Bilingual,Greenfield Bilingual — All Students,2021-22,37.4,9.5,34.1,,508.0
chronic_absenteeism,Milwaukee,Greenfield Bilingual,Greenfield Bilingual — All Students,2022-23,33.9,-3.5,-9.4,,528.0
chronic_absenteeism,Milwaukee,Greenfield Bilingual,Greenfield Bilingual — All Students,2023-24,31.9,-2.0,-5.9,,539.0
chronic_absenteeism,Milwaukee,Greenfield Bilingual,Greenfield Bilingual — All Students,2024-25,28.9,-3.0,-9.4,,522.0
chronic_absenteeism,Milwaukee,Groppi High,Groppi High — All Students,2018-19,95.6,,,,91.0
chronic_absenteeism,Milwaukee,Groppi High,Groppi High — All Students,2019-20,93.6,-2.0,-2.1,,94.0
chronic_absenteeism,Milwaukee,Groppi High,Groppi High — All Students,2020-21,97.5,3.9,4.2,,118.0
chronic_absenteeism,Milwaukee,Groppi High,Groppi High — All Students,2021-22,98.9,1.4,1.4,,89.0
chronic_absenteeism,Milwaukee,Groppi High,Groppi High — All Students,2022-23,97.5,-1.4,-1.4,,81.0
chronic_absenteeism,Milwaukee,Groppi High,Groppi High — All Students,2023-24,99.1,1.6,1.6,,113.0
chronic_absenteeism,Milwaukee,Groppi High,Groppi High — All Students,2024-25,98.5,-0.6,-0.6,,137.0
chronic_absenteeism,Milwaukee,HAPA-Hmong American Peace Academy K3-12,HAPA-Hmong American Peace Academy K3-12 — All Students,2018-19,7.2,,,,1560.0
chronic_absenteeism,Milwaukee,HAPA-Hmong American Peace Academy K3-12,HAPA-Hmong American Peace Academy K3-12 — All Students,2019-20,9.2,2.0,27.8,,1650.0
chronic_absenteeism,Milwaukee,HAPA-Hmong American Peace Academy K3-12,HAPA-Hmong American Peace Academy K3-12 — All Students,2020-21,6.0,-3.2,-34.8,,1670.0
chronic_absenteeism,Milwaukee,HAPA-Hmong American Peace Academy K3-12,HAPA-Hmong American Peace Academy K3-12 — All Students,2021-22,22.6,16.6,276.7,,1625.0
chronic_absenteeism,Milwaukee,HAPA-Hmong American Peace Academy K3-12,HAPA-Hmong American Peace Academy K3-12 — All Students,2022-23,22.3,-0.3,-1.3,,1702.0
chronic_absenteeism,Milwaukee,HAPA-Hmong American Peace Academy K3-12,HAPA-Hmong American Peace Academy K3-12 — All Students,2023-24,12.2,-10.1,-45.3,,1750.0
chronic_absenteeism,Milwaukee,HAPA-Hmong American Peace Academy K3-12,HAPA-Hmong American Peace Academy K3-12 — All Students,2024-25,10.4,-1.8,-14.8,,1841.0
chronic_absenteeism,Milwaukee,Hamilton High,Hamilton High — All Students,2018-19,60.4,,,,1461.0
chronic_absenteeism,Milwaukee,Hamilton High,Hamilton High — All Students,2019-20,62.3,1.9,3.1,,1350.0
chronic_absenteeism,Milwaukee,Hamilton High,Hamilton High — All Students,2020-21,51.7,-10.6,-17.0,,1320.0
chronic_absenteeism,Milwaukee,Hamilton High,Hamilton High — All Students,2021-22,77.6,25.9,50.1,,1267.0
chronic_absenteeism,Milwaukee,Hamilton High,Hamilton High — All Students,2022-23,77.3,-0.3,-0.4,,1380.0
chronic_absenteeism,Milwaukee,Hamilton High,Hamilton High — All Students,2023-24,73.5,-3.8,-4.9,,1401.0
chronic_absenteeism,Milwaukee,Hamilton High,Hamilton High — All Students,2024-25,73.6,0.1,0.1,,1483.0
chronic_absenteeism,Milwaukee,Hampton Elementary,Hampton Elementary — All Students,2018-19,38.4,,,,219.0
chronic_absenteeism,Milwaukee,Hampton Elementary,Hampton Elementary — All Students,2019-20,32.3,-6.1,-15.9,,189.0
chronic_absenteeism,Milwaukee,Hampton Elementary,Hampton Elementary — All Students,2020-21,69.4,37.1,114.9,,183.0
chronic_absenteeism,Milwaukee,Hampton Elementary,Hampton Elementary — All Students,2021-22,75.3,5.9,8.5,,166.0
chronic_absenteeism,Milwaukee,Hampton Elementary,Hampton Elementary — All Students,2022-23,65.6,-9.7,-12.9,,163.0
chronic_absenteeism,Milwaukee,Hampton Elementary,Hampton Elementary — All Students,2023-24,57.0,-8.6,-13.1,,151.0
chronic_absenteeism,Milwaukee,Hampton Elementary,Hampton Elementary — All Students,2024-25,59.5,2.5,4.4,,163.0
chronic_absenteeism,Milwaukee,Harold S Vincent School of Agricultural Science,Harold S Vincent School of Agricultural Science — All Students,2018-19,75.9,,,,731.0
chronic_absenteeism,Milwaukee,Harold S Vincent School of Agricultural Science,Harold S Vincent School of Agricultural Science — All Students,2019-20,73.5,-2.4,-3.2,,642.0
chronic_absenteeism,Milwaukee,Harold S Vincent School of Agricultural Science,Harold S Vincent School of Agricultural Science — All Students,2020-21,71.0,-2.5,-3.4,,758.0
chronic_absenteeism,Milwaukee,Harold S Vincent School of Agricultural Science,Harold S Vincent School of Agricultural Science — All Students,2021-22,86.4,15.4,21.7,,696.0
chronic_absenteeism,Milwaukee,Harold S Vincent School of Agricultural Science,Harold S Vincent School of Agricultural Science — All Students,2022-23,78.9,-7.5,-8.7,,667.0
chronic_absenteeism,Milwaukee,Harold S Vincent School of Agricultural Science,Harold S Vincent School of Agricultural Science — All Students,2023-24,79.9,1.0,1.3,,686.0
chronic_absenteeism,Milwaukee,Harold S Vincent School of Agricultural Science,Harold S Vincent School of Agricultural Science — All Students,2024-25,81.9,2.0,2.5,,580.0
chronic_absenteeism,Milwaukee,Hartford Avenue Elementary,Hartford Avenue Elementary — All Students,2018-19,44.5,,,,524.0
chronic_absenteeism,Milwaukee,Hartford Avenue Elementary,Hartford Avenue Elementary — All Students,2019-20,41.5,-3.0,-6.7,,427.0
chronic_absenteeism,Milwaukee,Hartford Avenue Elementary,Hartford Avenue Elementary — All Students,2020-21,34.1,-7.4,-17.8,,440.0
chronic_absenteeism,Milwaukee,Hartford Avenue Elementary,Hartford Avenue Elementary — All Students,2021-22,73.1,39.0,114.4,,405.0
chronic_absenteeism,Milwaukee,Hartford Avenue Elementary,Hartford Avenue Elementary — All Students,2022-23,61.6,-11.5,-15.7,,367.0
chronic_absenteeism,Milwaukee,Hartford Avenue Elementary,Hartford Avenue Elementary — All Students,2023-24,68.7,7.1,11.5,,358.0
chronic_absenteeism,Milwaukee,Hartford Avenue Elementary,Hartford Avenue Elementary — All Students,2024-25,60.9,-7.8,-11.4,,256.0
chronic_absenteeism,Milwaukee,Hawley Environmental School,Hawley Environmental School — All Students,2018-19,35.7,,,,347.0
chronic_absenteeism,Milwaukee,Hawley Environmental School,Hawley Environmental School — All Students,2019-20,33.7,-2.0,-5.6,,267.0
chronic_absenteeism,Milwaukee,Hawley Environmental School,Hawley Environmental School — All Students,2020-21,45.7,12.0,35.6,,278.0
chronic_absenteeism,Milwaukee,Hawley Environmental School,Hawley Environmental School — All Students,2021-22,56.5,10.8,23.6,,239.0
chronic_absenteeism,Milwaukee,Hawley Environmental School,Hawley Environmental School — All Students,2022-23,56.3,-0.2,-0.4,,256.0
chronic_absenteeism,Milwaukee,Hawley Environmental School,Hawley Environmental School — All Students,2023-24,59.9,3.6,6.4,,262.0
chronic_absenteeism,Milwaukee,Hawley Environmental School,Hawley Environmental School — All Students,2024-25,36.3,-23.6,-39.4,,248.0
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2018-19,36.0,,,,222.0
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2019-20,37.9,1.9,5.3,,219.0
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2020-21,47.8,9.9,26.1,,228.0
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2021-22,58.4,10.6,22.2,,197.0
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2022-23,57.0,-1.4,-2.4,,223.0
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2023-24,53.8,-3.2,-5.6,,234.0
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2024-25,42.5,-11.3,-21.0,,214.0
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2018-19,20.6,,,,558.0
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2019-20,16.4,-4.2,-20.4,,524.0
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2020-21,23.4,7.0,42.7,,543.0
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2021-22,44.1,20.7,88.5,,551.0
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2022-23,34.7,-9.4,-21.3,,568.0
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2023-24,30.7,-4.0,-11.5,,579.0
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2024-25,33.9,3.2,10.4,,620.0
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2018-19,50.8,,,,191.0
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2019-20,47.9,-2.9,-5.7,,169.0
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2020-21,55.6,7.7,16.1,,162.0
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2021-22,70.9,15.3,27.5,,151.0
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2022-23,68.2,-2.7,-3.8,,132.0
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2023-24,60.4,-7.8,-11.4,,134.0
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2024-25,66.9,6.5,10.8,,148.0
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2018-19,9.1,,,,317.0
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2019-20,6.5,-2.6,-28.6,,322.0
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2020-21,9.6,3.1,47.7,,335.0
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2021-22,16.9,7.3,76.0,,332.0
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2022-23,15.3,-1.6,-9.5,,326.0
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2023-24,13.0,-2.3,-15.0,,332.0
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2024-25,15.0,2.0,15.4,,340.0
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2018-19,54.8,,,,263.0
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2019-20,37.3,-17.5,-31.9,,249.0
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2020-21,40.1,2.8,7.5,,269.0
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2021-22,77.8,37.7,94.0,,230.0
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2022-23,69.7,-8.1,-10.4,,244.0
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2023-24,68.6,-1.1,-1.6,,239.0
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2024-25,56.3,-12.3,-17.9,,229.0
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2018-19,11.5,,,,349.0
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2019-20,12.7,1.2,10.4,,339.0
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2020-21,16.7,4.0,31.5,,323.0
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2021-22,28.9,12.2,73.1,,311.0
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2022-23,22.0,-6.9,-23.9,,314.0
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2023-24,17.9,-4.1,-18.6,,301.0
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2024-25,23.0,5.1,28.5,,326.0
chronic_absenteeism,Milwaukee,Hopkins Lloyd Community School,Hopkins Lloyd Community School — All Students,2018-19,65.7,,,,236.0
chronic_absenteeism,Milwaukee,Hopkins Lloyd Community School,Hopkins Lloyd Community School — All Students,2019-20,57.8,-7.9,-12.0,,116.0
chronic_absenteeism,Milwaukee,Hopkins Lloyd Community School,Hopkins Lloyd Community School — All Students,2020-21,73.7,15.9,27.5,,114.0
chronic_absenteeism,Milwaukee,Hopkins Lloyd Community School,Hopkins Lloyd Community School — All Students,2021-22,87.7,14.0,19.0,,106.0
