metric,dimension,group,district,school,year,value,count,status_flag
chronic_absenteeism,Gender,Male,Greenfield,Greenfield Middle,2019-20,4.1,387.0,
chronic_absenteeism,Gender,Female,Greenfield,Greenfield Middle,2020-21,5.4,355.0,
chronic_absenteeism,Gender,Male,Greenfield,Greenfield Middle,2020-21,5.0,378.0,
chronic_absenteeism,Gender,Female,Greenfield,Greenfield Middle,2021-22,12.7,347.0,
chronic_absenteeism,Gender,Male,Greenfield,Greenfield Middle,2021-22,16.3,398.0,
chronic_absenteeism,Gender,Female,Greenfield,Greenfield Middle,2022-23,,357.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Gender,Male,Greenfield,Greenfield Middle,2022-23,14.1,389.0,
chronic_absenteeism,Gender,Non-binary,Greenfield,Greenfield Middle,2022-23,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Gender,Female,Greenfield,Greenfield Middle,2023-24,,355.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Gender,Male,Greenfield,Greenfield Middle,2023-24,11.2,367.0,
chronic_absenteeism,Gender,Non-binary,Greenfield,Greenfield Middle,2023-24,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Gender,Female,Greenfield,Greenfield Middle,2024-25,10.5,325.0,
chronic_absenteeism,Gender,Male,Greenfield,Greenfield Middle,2024-25,13.9,375.0,
chronic_absenteeism,Gender,Female,Greenfield,Maple Grove Elementary,2018-19,6.2,195.0,
chronic_absenteeism,Gender,Male,Greenfield,Maple Grove Elementary,2018-19,6.5,201.0,
chronic_absenteeism,Gender,Female,Greenfield,Maple Grove Elementary,2019-20,2.6,193.0,
chronic_absenteeism,Gender,Male,Greenfield,Maple Grove Elementary,2019-20,2.1,195.0,
chronic_absenteeism,Gender,Female,Greenfield,Maple Grove Elementary,2020-21,12.2,180.0,
chronic_absenteeism,Gender,Male,Greenfield,Maple Grove Elementary,2020-21,18.0,183.0,
chronic_absenteeism,Gender,Female,Greenfield,Maple Grove Elementary,2021-22,20.8,178.0,
chronic_absenteeism,Gender,Male,Greenfield,Maple Grove Elementary,2021-22,23.0,204.0,
chronic_absenteeism,Gender,Female,Greenfield,Maple Grove Elementary,2022-23,16.6,199.0,
chronic_absenteeism,Gender,Male,Greenfield,Maple Grove Elementary,2022-23,17.4,201.0,
chronic_absenteeism,Gender,Female,Greenfield,Maple Grove Elementary,2023-24,10.6,189.0,
chronic_absenteeism,Gender,Male,Greenfield,Maple Grove Elementary,2023-24,12.0,200.0,
chronic_absenteeism,Gender,Female,Greenfield,Maple Grove Elementary,2024-25,6.9,188.0,
chronic_absenteeism,Gender,Male,Greenfield,Maple Grove Elementary,2024-25,6.5,184.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Indian Hill School,2018-19,6.1,66.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Indian Hill School,2018-19,4.2,72.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Indian Hill School,2019-20,3.7,82.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Indian Hill School,2019-20,4.2,96.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Indian Hill School,2020-21,1.3,75.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Indian Hill School,2020-21,0.0,93.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Indian Hill School,2021-22,7.3,82.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Indian Hill School,2021-22,20.0,90.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Indian Hill School,2022-23,7.0,86.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Indian Hill School,2022-23,7.8,90.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Indian Hill School,2023-24,2.2,91.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Indian Hill School,2023-24,8.5,94.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Indian Hill School,2024-25,3.1,97.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Indian Hill School,2024-25,1.2,85.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Maple Dale School,2018-19,7.1,155.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Maple Dale School,2018-19,5.2,135.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Maple Dale School,2019-20,11.5,130.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Maple Dale School,2019-20,5.7,106.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Maple Dale School,2020-21,2.4,125.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Maple Dale School,2020-21,1.7,115.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Maple Dale School,2021-22,10.7,112.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Maple Dale School,2021-22,4.8,105.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Maple Dale School,2022-23,9.3,107.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Maple Dale School,2022-23,5.4,111.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Maple Dale School,2023-24,8.2,98.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Maple Dale School,2023-24,7.5,107.0,
chronic_absenteeism,Gender,Female,Maple Dale-Indian Hill,Maple Dale School,2024-25,5.1,98.0,
chronic_absenteeism,Gender,Male,Maple Dale-Indian Hill,Maple Dale School,2024-25,5.6,124.0,
chronic_absenteeism,Gender,Female,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2018-19,2.9,170.0,
chronic_absenteeism,Gender,Male,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2018-19,3.2,221.0,
chronic_absenteeism,Gender,Female,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2019-20,7.9,202.0,
chronic_absenteeism,Gender,Male,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2019-20,9.8,235.0,
chronic_absenteeism,Gender,Female,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2020-21,3.1,223.0,
chronic_absenteeism,Gender,Male,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2020-21,2.0,256.0,
chronic_absenteeism,Gender,Female,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2021-22,21.6,231.0,
chronic_absenteeism,Gender,Male,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2021-22,13.0,254.0,
chronic_absenteeism,Gender,Female,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2022-23,4.4,248.0,
chronic_absenteeism,Gender,Male,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2022-23,5.9,269.0,
chronic_absenteeism,Gender,Female,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2023-24,6.7,268.0,
chronic_absenteeism,Gender,Male,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2023-24,6.5,277.0,
chronic_absenteeism,Gender,Female,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2024-25,4.6,262.0,
chronic_absenteeism,Gender,Male,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2024-25,5.2,269.0,
chronic_absenteeism,Gender,Female,Milwaukee,ASSATA High,2018-19,80.5,41.0,
chronic_absenteeism,Gender,Male,Milwaukee,ASSATA High,2018-19,94.6,37.0,
chronic_absenteeism,Gender,Female,Milwaukee,ASSATA High,2019-20,82.9,35.0,
chronic_absenteeism,Gender,Male,Milwaukee,ASSATA High,2019-20,87.5,24.0,
chronic_absenteeism,Gender,Female,Milwaukee,ASSATA High,2020-21,47.9,48.0,
chronic_absenteeism,Gender,Male,Milwaukee,ASSATA High,2020-21,59.3,54.0,
chronic_absenteeism,Gender,Female,Milwaukee,ASSATA High,2021-22,90.9,33.0,
chronic_absenteeism,Gender,Male,Milwaukee,ASSATA High,2021-22,84.3,51.0,
chronic_absenteeism,Gender,Female,Milwaukee,ASSATA High,2022-23,78.6,42.0,
chronic_absenteeism,Gender,Male,Milwaukee,ASSATA High,2022-23,63.0,54.0,
chronic_absenteeism,Gender,Female,Milwaukee,ASSATA High,2023-24,53.3,45.0,
chronic_absenteeism,Gender,Male,Milwaukee,ASSATA High,2023-24,49.0,51.0,
chronic_absenteeism,Gender,Female,Milwaukee,ASSATA High,2024-25,80.0,35.0,
chronic_absenteeism,Gender,Male,Milwaukee,ASSATA High,2024-25,67.4,43.0,
chronic_absenteeism,Gender,Female,Milwaukee,Academy of Accelerated Learning,2018-19,11.2,268.0,
chronic_absenteeism,Gender,Male,Milwaukee,Academy of Accelerated Learning,2018-19,15.8,265.0,
chronic_absenteeism,Gender,Female,Milwaukee,Academy of Accelerated Learning,2019-20,8.2,269.0,
chronic_absenteeism,Gender,Male,Milwaukee,Academy of Accelerated Learning,2019-20,9.4,267.0,
chronic_absenteeism,Gender,Female,Milwaukee,Academy of Accelerated Learning,2020-21,9.1,252.0,
chronic_absenteeism,Gender,Male,Milwaukee,Academy of Accelerated Learning,2020-21,10.0,269.0,
chronic_absenteeism,Gender,Female,Milwaukee,Academy of Accelerated Learning,2021-22,22.1,226.0,
chronic_absenteeism,Gender,Male,Milwaukee,Academy of Accelerated Learning,2021-22,24.6,264.0,
chronic_absenteeism,Gender,Female,Milwaukee,Academy of Accelerated Learning,2022-23,10.1,207.0,
chronic_absenteeism,Gender,Male,Milwaukee,Academy of Accelerated Learning,2022-23,14.5,262.0,
chronic_absenteeism,Gender,Female,Milwaukee,Academy of Accelerated Learning,2023-24,19.0,184.0,
chronic_absenteeism,Gender,Male,Milwaukee,Academy of Accelerated Learning,2023-24,22.7,264.0,
chronic_absenteeism,Gender,Female,Milwaukee,Academy of Accelerated Learning,2024-25,10.8,185.0,
chronic_absenteeism,Gender,Male,Milwaukee,Academy of Accelerated Learning,2024-25,18.4,244.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alcott Elementary,2018-19,22.8,127.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alcott Elementary,2018-19,23.6,144.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alcott Elementary,2019-20,22.0,123.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alcott Elementary,2019-20,14.8,149.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alcott Elementary,2020-21,23.6,123.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alcott Elementary,2020-21,18.7,134.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alcott Elementary,2021-22,52.2,115.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alcott Elementary,2021-22,46.4,112.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alcott Elementary,2022-23,33.6,134.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alcott Elementary,2022-23,23.8,130.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alcott Elementary,2023-24,34.8,132.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alcott Elementary,2023-24,34.4,128.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alcott Elementary,2024-25,42.1,121.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alcott Elementary,2024-25,37.2,121.0,
chronic_absenteeism,Gender,Female,Milwaukee,Allen-Field Elementary,2018-19,26.7,258.0,
chronic_absenteeism,Gender,Male,Milwaukee,Allen-Field Elementary,2018-19,27.3,264.0,
chronic_absenteeism,Gender,Female,Milwaukee,Allen-Field Elementary,2019-20,21.8,225.0,
chronic_absenteeism,Gender,Male,Milwaukee,Allen-Field Elementary,2019-20,19.7,234.0,
chronic_absenteeism,Gender,Female,Milwaukee,Allen-Field Elementary,2020-21,39.6,222.0,
chronic_absenteeism,Gender,Male,Milwaukee,Allen-Field Elementary,2020-21,44.1,227.0,
chronic_absenteeism,Gender,Female,Milwaukee,Allen-Field Elementary,2021-22,57.6,217.0,
chronic_absenteeism,Gender,Male,Milwaukee,Allen-Field Elementary,2021-22,56.5,214.0,
chronic_absenteeism,Gender,Female,Milwaukee,Allen-Field Elementary,2022-23,52.5,217.0,
chronic_absenteeism,Gender,Male,Milwaukee,Allen-Field Elementary,2022-23,49.4,241.0,
chronic_absenteeism,Gender,Female,Milwaukee,Allen-Field Elementary,2023-24,45.9,196.0,
chronic_absenteeism,Gender,Male,Milwaukee,Allen-Field Elementary,2023-24,39.9,228.0,
chronic_absenteeism,Gender,Female,Milwaukee,Allen-Field Elementary,2024-25,46.1,180.0,
chronic_absenteeism,Gender,Male,Milwaukee,Allen-Field Elementary,2024-25,34.4,221.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alliance School of Milwaukee,2018-19,80.0,100.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alliance School of Milwaukee,2018-19,74.1,81.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alliance School of Milwaukee,2019-20,73.5,83.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alliance School of Milwaukee,2019-20,77.9,77.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alliance School of Milwaukee,2020-21,74.3,74.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alliance School of Milwaukee,2020-21,81.3,75.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alliance School of Milwaukee,2021-22,82.5,80.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alliance School of Milwaukee,2021-22,85.9,64.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alliance School of Milwaukee,2022-23,89.9,89.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alliance School of Milwaukee,2022-23,82.8,58.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alliance School of Milwaukee,2023-24,81.7,71.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alliance School of Milwaukee,2023-24,82.0,50.0,
chronic_absenteeism,Gender,Female,Milwaukee,Alliance School of Milwaukee,2024-25,93.2,74.0,
chronic_absenteeism,Gender,Male,Milwaukee,Alliance School of Milwaukee,2024-25,89.1,55.0,
chronic_absenteeism,Gender,Female,Milwaukee,Andrew Douglas School,2018-19,57.8,83.0,
chronic_absenteeism,Gender,Male,Milwaukee,Andrew Douglas School,2018-19,51.7,60.0,
chronic_absenteeism,Gender,Female,Milwaukee,Andrew S Douglas Middle,2019-20,57.3,89.0,
chronic_absenteeism,Gender,Male,Milwaukee,Andrew S Douglas Middle,2019-20,60.9,133.0,
chronic_absenteeism,Gender,Female,Milwaukee,Andrew S Douglas Middle,2020-21,64.5,31.0,
chronic_absenteeism,Gender,Male,Milwaukee,Andrew S Douglas Middle,2020-21,79.1,43.0,
chronic_absenteeism,Gender,Female,Milwaukee,Andrew S Douglas Middle,2021-22,82.4,102.0,
chronic_absenteeism,Gender,Male,Milwaukee,Andrew S Douglas Middle,2021-22,92.3,117.0,
chronic_absenteeism,Gender,Female,Milwaukee,Andrew S Douglas Middle,2022-23,80.3,76.0,
chronic_absenteeism,Gender,Male,Milwaukee,Andrew S Douglas Middle,2022-23,75.0,84.0,
chronic_absenteeism,Gender,Female,Milwaukee,Andrew S Douglas Middle,2023-24,72.4,58.0,
chronic_absenteeism,Gender,Male,Milwaukee,Andrew S Douglas Middle,2023-24,77.8,63.0,
chronic_absenteeism,Gender,Female,Milwaukee,Andrew S Douglas Middle,2024-25,82.8,58.0,
chronic_absenteeism,Gender,Male,Milwaukee,Andrew S Douglas Middle,2024-25,87.7,57.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication High,2018-19,35.5,155.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication High,2018-19,38.2,217.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication High,2019-20,38.3,149.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication High,2019-20,35.8,215.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication High,2020-21,28.1,153.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication High,2020-21,22.8,232.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication High,2021-22,51.5,134.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication High,2021-22,49.4,231.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication High,2022-23,51.4,146.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication High,2022-23,48.2,255.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication High,2023-24,43.3,150.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication High,2023-24,39.2,260.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication High,2024-25,44.4,153.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication High,2024-25,41.3,269.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication Middle,2018-19,45.3,256.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication Middle,2018-19,49.6,280.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication Middle,2019-20,40.0,215.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication Middle,2019-20,37.9,269.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication Middle,2020-21,36.2,221.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication Middle,2020-21,41.4,239.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication Middle,2021-22,65.9,208.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication Middle,2021-22,67.2,247.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication Middle,2022-23,63.9,194.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication Middle,2022-23,61.2,227.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication Middle,2023-24,58.9,175.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication Middle,2023-24,58.5,200.0,
chronic_absenteeism,Gender,Female,Milwaukee,Audubon Technology and Communication Middle,2024-25,56.5,177.0,
chronic_absenteeism,Gender,Male,Milwaukee,Audubon Technology and Communication Middle,2024-25,56.5,168.0,
chronic_absenteeism,Gender,Female,Milwaukee,Auer Avenue Elementary,2018-19,54.6,97.0,
chronic_absenteeism,Gender,Male,Milwaukee,Auer Avenue Elementary,2018-19,61.6,138.0,
chronic_absenteeism,Gender,Female,Milwaukee,Auer Avenue Elementary,2019-20,46.8,62.0,
chronic_absenteeism,Gender,Male,Milwaukee,Auer Avenue Elementary,2019-20,53.4,73.0,
chronic_absenteeism,Gender,Female,Milwaukee,Auer Avenue Elementary,2020-21,53.5,71.0,
chronic_absenteeism,Gender,Male,Milwaukee,Auer Avenue Elementary,2020-21,77.9,86.0,
chronic_absenteeism,Gender,Female,Milwaukee,Auer Avenue Elementary,2021-22,95.1,61.0,
chronic_absenteeism,Gender,Male,Milwaukee,Auer Avenue Elementary,2021-22,98.6,69.0,
chronic_absenteeism,Gender,Female,Milwaukee,Auer Avenue Elementary,2022-23,63.0,54.0,
chronic_absenteeism,Gender,Male,Milwaukee,Auer Avenue Elementary,2022-23,66.2,65.0,
chronic_absenteeism,Gender,Female,Milwaukee,Auer Avenue Elementary,2023-24,44.4,63.0,
chronic_absenteeism,Gender,Male,Milwaukee,Auer Avenue Elementary,2023-24,61.4,88.0,
chronic_absenteeism,Gender,Female,Milwaukee,Auer Avenue Elementary,2024-25,59.7,62.0,
chronic_absenteeism,Gender,Male,Milwaukee,Auer Avenue Elementary,2024-25,65.8,73.0,
chronic_absenteeism,Gender,Female,Milwaukee,Banner Preparatory School of Milwaukee,2018-19,100.0,27.0,
chronic_absenteeism,Gender,Male,Milwaukee,Banner Preparatory School of Milwaukee,2018-19,87.9,33.0,
chronic_absenteeism,Gender,Female,Milwaukee,Banner Preparatory School of Milwaukee,2019-20,,9.0,Group under 20 students — rate omitted
chronic_absenteeism,Gender,Male,Milwaukee,Banner Preparatory School of Milwaukee,2019-20,,16.0,Group under 20 students — rate omitted
chronic_absenteeism,Gender,Female,Milwaukee,Banner Preparatory School of Milwaukee,2020-21,,14.0,Group under 20 students — rate omitted
chronic_absenteeism,Gender,Male,Milwaukee,Banner Preparatory School of Milwaukee,2020-21,95.2,21.0,
chronic_absenteeism,Gender,Female,Milwaukee,Banner Preparatory School of Milwaukee,2021-22,95.7,23.0,
chronic_absenteeism,Gender,Male,Milwaukee,Banner Preparatory School of Milwaukee,2021-22,91.7,24.0,
chronic_absenteeism,Gender,Female,Milwaukee,Banner Preparatory School of Milwaukee,2022-23,95.8,24.0,
chronic_absenteeism,Gender,Male,Milwaukee,Banner Preparatory School of Milwaukee,2022-23,93.8,32.0,
chronic_absenteeism,Gender,Female,Milwaukee,Banner Preparatory School of Milwaukee,2023-24,96.3,27.0,
chronic_absenteeism,Gender,Male,Milwaukee,Banner Preparatory School of Milwaukee,2023-24,89.7,29.0,
