metric,subject,unit,district,school,group,year,value,pct_below,pct_notest,yoy_change,pct_change,status_flag,gap_reason,tested,population
forward,ela,pct,Milwaukee,Holmes Elementary,All Students,2024-25,12.3967,53.719,0.0,4.0634,48.760995043980174,,,121.0,121.0
forward,science,pct,Milwaukee,Rogers Street Academy,All Students,2024-25,14.1732,51.9685,2.3622,-5.1545000000000005,-26.66897768487715,,,124.0,127.0
forward,ela,pct,Greendale,Greendale Middle,All Students,2024-25,70.6954,6.2914,0.9934,2.9696,4.38473964131838,,,598.0,604.0
forward,science,pct,Milwaukee,Congress Elementary,All Students,2024-25,11.9266,50.4587,0.9174,6.8761,136.1469161469161,,,108.0,109.0
forward,ela,pct,Greendale,College Park Elementary,All Students,2024-25,69.3878,8.8435,2.0408,-7.818100000000001,-10.126298637798403,,,144.0,147.0
forward,ela,pct,Milwaukee,Fairview Elementary,All Students,2024-25,46.3768,28.1159,0.2899,1.4570000000000007,3.243558519850942,,,344.0,345.0
forward,science,pct,Milwaukee,Neeskara Elementary,All Students,2024-25,5.3571,69.6429,0.0,-7.9761999999999995,-59.82164955412388,,,56.0,56.0
forward,ela,pct,Milwaukee,Honey Creek Elementary,All Students,2024-25,38.0597,20.8955,2.2388,2.522500000000001,7.098195693526788,,,131.0,134.0
forward,science,pct,Milwaukee,Clement Avenue Elementary,All Students,2024-25,24.4898,42.8571,4.0816,0.4897999999999989,2.040833333333336,,,47.0,49.0
forward,science,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,All Students,2024-25,0.0,79.3103,10.3448,0.0,,,,26.0,29.0
forward,science,pct,Rocketship Education Wisconsin,Rocketship Southside Community Prep,All Students,2024-25,27.2727,45.4545,1.8182,17.970399999999998,193.18233125141094,,,54.0,55.0
forward,ela,pct,Milwaukee,Fifty-Third Street Elementary,All Students,2024-25,7.8212,60.8939,1.676,-0.2001999999999997,-2.4958236716782545,,,176.0,179.0
forward,science,pct,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy,All Students,2024-25,8.5106,55.3191,0.0,1.3677000000000001,19.147685113889313,,,47.0,47.0
forward,science,pct,Milwaukee,Cooper Elementary,All Students,2024-25,39.0244,23.1707,3.6585,2.182299999999998,5.92338656048379,,,79.0,82.0
forward,ela,pct,Milwaukee,Allen-Field Elementary,All Students,2024-25,10.0592,57.9882,0.5917,-3.2356,-24.337334897854802,,,168.0,169.0
forward,science,pct,Oak Creek-Franklin Joint,Shepard Hills Elementary,All Students,2024-25,48.6486,21.6216,1.3514,-8.247999999999998,-14.496472548447525,,,73.0,74.0
forward,science,pct,Milwaukee,Zablocki Elementary,All Students,2024-25,30.5556,36.1111,0.0,16.2699,113.88941388941389,,,36.0,36.0
forward,ela,pct,Milwaukee,Hi-Mount Elementary,All Students,2024-25,3.2967,73.6264,4.3956,0.9157000000000002,38.45863082738346,,,87.0,91.0
forward,ela,pct,Milwaukee,Highland Community School,All Students,2024-25,63.1579,12.9187,0.9569,-0.026200000000002888,-0.04146612834557972,,,207.0,209.0
forward,ela,pct,Greendale,Highland View Elementary,All Students,2024-25,71.6763,9.2486,2.3121,10.419799999999995,17.01011321247541,,,169.0,173.0
forward,science,pct,Oak Creek-Franklin Joint,Oak Creek West Middle,All Students,2024-25,49.4318,18.1818,0.5682,-4.089299999999994,-7.640538030795319,,,175.0,176.0
forward,science,pct,Milwaukee,Keefe Avenue Elementary,All Students,2024-25,0.0,75.0,0.0,-6.25,-100.0,,,12.0,12.0
forward,ela,pct,Milwaukee,Hartford Avenue Elementary,All Students,2024-25,8.209,68.6567,2.2388,-1.9852000000000007,-19.473818445782896,,,131.0,134.0
forward,science,pct,Oak Creek-Franklin Joint,Deerfield Elementary,All Students,2024-25,59.322,10.1695,1.6949,-11.831800000000001,-16.628486461720946,,,58.0,59.0
forward,science,pct,Milwaukee,Emerson Elementary,All Students,2024-25,11.1111,62.963,0.0,11.1111,,,,27.0,27.0
forward,ela,pct,Milwaukee,Gaenslen Elementary,All Students,2024-25,5.9937,67.8233,4.4164,-1.2571000000000003,-17.337397252716947,,,303.0,317.0
forward,science,pct,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,All Students,2024-25,16.0714,36.6071,0.0,3.8072,31.043198904127458,,,112.0,112.0
forward,science,pct,Milwaukee,Honey Creek Elementary,All Students,2024-25,25.5319,27.6596,2.1277,-13.862000000000002,-35.188189034342884,,,46.0,47.0
forward,ela,pct,Maple Dale-Indian Hill,Indian Hill School,All Students,2024-25,85.0,2.5,0.0,5.7547,7.261881777215806,,,40.0,40.0
forward,science,pct,Milwaukee,Humboldt Park Elementary,All Students,2024-25,27.2059,37.5,2.2059,-5.594099999999997,-17.05518292682926,,,133.0,136.0
forward,ela,pct,Greenfield,Maple Grove Elementary,All Students,2024-25,37.2781,23.0769,1.7751,-6.0745000000000005,-14.011847040315917,,,166.0,169.0
forward,science,pct,Milwaukee,Engleburg Elementary,All Students,2024-25,10.7143,64.2857,0.0,-1.4069000000000003,-11.606936606936614,,,28.0,28.0
forward,ela,pct,Milwaukee,Green Tree Preparatory Academy,All Students,2024-25,5.5172,66.8966,2.069,-3.6291,-39.678339875140765,,,142.0,145.0
forward,ela,pct,Milwaukee,Grantosa Drive Elementary,All Students,2024-25,13.8686,59.1241,1.8248,6.845200000000001,97.46276732067092,,,269.0,274.0
forward,science,pct,Milwaukee,Elm Creative Arts Elementary,All Students,2024-25,11.6279,46.5116,6.9767,8.850100000000001,318.6010511915905,,,40.0,43.0
forward,science,pct,Milwaukee,Riley Dual Language Montessori School,All Students,2024-25,13.0435,30.4348,4.3478,-13.0435,-50.0,,,22.0,23.0
forward,ela,pct,Milwaukee,Goodrich Elementary,All Students,2024-25,18.8119,35.6436,0.9901,-1.5763999999999996,-7.731885444102737,,,100.0,101.0
forward,ela,pct,Milwaukee,Garland Elementary,All Students,2024-25,22.1538,34.4615,8.3077,0.5665000000000013,2.624228134134432,,,298.0,325.0
forward,science,pct,Oak Creek-Franklin Joint,Carollton Elementary,All Students,2024-25,59.0909,18.1818,0.0,-8.909100000000002,-13.101617647058827,,,66.0,66.0
forward,ela,pct,Milwaukee,Golda Meir School,All Students,2024-25,61.2565,10.6457,0.5236,2.1186000000000007,3.582474183222595,,,570.0,573.0
forward,ela,pct,Maple Dale-Indian Hill,Maple Dale School,All Students,2024-25,74.4292,5.0228,0.4566,-0.32330000000000325,-0.432493896525199,,,218.0,219.0
forward,science,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,All Students,2024-25,39.1304,23.913,0.0,-12.089099999999995,-23.60253419107956,,,46.0,46.0
forward,science,pct,Milwaukee,River Trail School of Agricultural Science,All Students,2024-25,1.1494,85.0575,1.1494,-2.9602000000000004,-72.03134124975668,,,86.0,87.0
forward,science,pct,Milwaukee,Hopkins Lloyd Community School,All Students,2024-25,7.6923,61.5385,0.0,-7.6923,-50.0,,,13.0,13.0
forward,science,pct,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,All Students,2024-25,36.0,36.0,0.0,0.0,0.0,,,50.0,50.0
forward,science,pct,Milwaukee,Doerfler Elementary,All Students,2024-25,17.2131,50.8197,2.459,7.689300000000001,80.73773073773076,,,119.0,122.0
forward,ela,pct,Greenfield,Greenfield Middle,All Students,2024-25,48.7555,19.4729,1.4641,7.3370999999999995,17.71459061673073,,,673.0,683.0
forward,science,pct,Oak Creek-Franklin Joint,Edgewood Elementary,All Students,2024-25,60.3175,6.3492,0.0,3.454800000000006,6.075687577269462,,,63.0,63.0
forward,science,pct,Milwaukee,Fernwood Montessori,All Students,2024-25,70.0,2.8571,7.1429,10.0,16.666666666666675,,,130.0,140.0
forward,ela,pct,Milwaukee,Greenfield Bilingual,All Students,2024-25,24.1573,41.2921,3.6517,1.3248999999999995,5.80271894325608,,,343.0,356.0
forward,ela,pct,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,All Students,2024-25,29.7994,26.361,0.2865,-0.08890000000000242,-0.29744080459578326,,,348.0,349.0
forward,science,pct,Milwaukee,Eighty-First Street Elementary,All Students,2024-25,9.2593,62.963,3.7037,-6.869700000000002,-42.59222518445037,,,52.0,54.0
forward,ela,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,All Students,2024-25,50.0569,11.4903,0.2275,6.2712999999999965,14.322745377475687,,,877.0,879.0
forward,science,pct,Oak Creek-Franklin Joint,Forest Ridge Elementary,All Students,2024-25,38.0282,15.493,0.0,-16.5173,-30.281691431923807,,,71.0,71.0
forward,ela,pct,Greenfield,Glenwood Elementary,All Students,2024-25,47.3282,18.3206,0.7634,-2.312100000000001,-4.657707548101042,,,130.0,131.0
forward,ela,pct,Milwaukee,Hampton Elementary,All Students,2024-25,21.7949,38.4615,1.2821,-1.8415,-7.790949552385307,,,77.0,78.0
forward,science,pct,Milwaukee,Parkview Elementary,All Students,2024-25,17.7778,35.5556,2.2222,10.2778,137.03733333333332,,,44.0,45.0
forward,science,pct,Milwaukee,Curtin Elementary,All Students,2024-25,19.6721,39.3443,3.2787,5.1266,35.24526485854731,,,59.0,61.0
forward,science,pct,Milwaukee,Jackson Elementary,All Students,2024-25,14.8148,51.8519,0.0,10.269300000000001,225.92234077659228,,,27.0,27.0
forward,science,pct,Milwaukee,Fairview Elementary,All Students,2024-25,36.2903,27.4194,0.8065,-10.718199999999996,-22.800557346011885,,,123.0,124.0
forward,science,pct,Milwaukee,Holmes Elementary,All Students,2024-25,5.4054,40.5405,0.0,-1.1162999999999998,-17.1167027002162,,,37.0,37.0
forward,science,pct,Milwaukee,Kilbourn Elementary,All Students,2024-25,58.3333,25.0,0.0,29.166600000000003,99.99965714324898,,,24.0,24.0
forward,science,pct,Milwaukee,Pratt Elementary,All Students,2024-25,2.7778,52.7778,0.0,-8.333300000000001,-74.999774999775,,,36.0,36.0
forward,science,pct,Milwaukee,Burbank Elementary,All Students,2024-25,13.6364,60.0,0.0,-4.220699999999999,-23.635976726344143,,,110.0,110.0
forward,ela,pct,Franklin Public,Pleasant View Elementary,All Students,2024-25,69.802,6.4356,0.0,4.302000000000007,6.567938931297723,,,202.0,202.0
forward,ela,pct,Franklin Public,Robinwood Elementary,All Students,2024-25,65.8768,9.0047,0.9479,-2.779899999999998,-4.048985750844414,,,209.0,211.0
forward,science,pct,Milwaukee,Burdick Elementary,All Students,2024-25,48.2759,21.5517,2.5862,9.023600000000002,22.98871658476065,,,113.0,116.0
forward,ela,pct,Milwaukee,Craig Montessori School,All Students,2024-25,18.0952,37.1429,6.6667,-1.7161000000000008,-8.662228122334225,,,98.0,105.0
forward,ela,pct,Milwaukee,Banner Preparatory School of Milwaukee,[Data Suppressed],2024-25,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,ela,pct,Franklin Public,Forest Park Middle,All Students,2024-25,72.3773,5.486,1.0587,5.173500000000004,7.698225397968583,,,1028.0,1039.0
forward,science,pct,Milwaukee,Whitman Elementary,All Students,2024-25,31.746,28.5714,1.5873,3.8770999999999987,13.911923326719023,,,62.0,63.0
forward,ela,pct,Milwaukee,Kluge Elementary,All Students,2024-25,14.2857,52.381,0.9524,0.1681000000000008,1.1907123023743527,,,104.0,105.0
forward,ela,pct,Milwaukee,Auer Avenue Elementary,All Students,2024-25,7.6923,67.3077,0.0,4.7937,165.37983854274478,,,52.0,52.0
forward,ela,pct,Milwaukee,King Jr Elementary,All Students,2024-25,11.0236,60.6299,1.5748,1.7927999999999997,19.421935260215804,,,125.0,127.0
forward,ela,pct,Milwaukee,Audubon Technology and Communication Middle,All Students,2024-25,12.628,49.4881,6.1433,-5.582899999999999,-30.656914265632118,,,275.0,293.0
forward,science,pct,Milwaukee,Hayes Bilingual School,All Students,2024-25,14.2857,46.6165,0.7519,-1.7447999999999997,-10.884251894825493,,,132.0,133.0
forward,science,pct,Shorewood,Shorewood Intermediate,All Students,2024-25,59.2857,14.2857,0.7143,-7.381000000000007,-11.071494464252773,,,139.0,140.0
forward,ela,pct,Milwaukee,Curtin Elementary,All Students,2024-25,23.4637,40.7821,1.1173,-1.0976999999999997,-4.469207781315399,,,177.0,179.0
forward,science,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,All Students,2024-25,22.8916,40.9639,0.0,6.7151,41.51145179736035,,,83.0,83.0
forward,science,pct,South Milwaukee,Lakeview Elementary,All Students,2024-25,32.5,32.5,0.0,-23.5,-41.96428571428571,,,40.0,40.0
forward,ela,pct,Milwaukee,Clement Avenue Elementary,All Students,2024-25,26.2774,27.7372,0.7299,-5.459099999999999,-17.201329699242194,,,136.0,137.0
forward,ela,pct,Milwaukee,Lad Lake Synergy School,[Data Suppressed],2024-25,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,science,pct,Milwaukee,LaFollette Elementary,All Students,2024-25,7.6923,61.5385,0.0,0.7957000000000001,11.537569237015344,,,26.0,26.0
forward,ela,pct,Milwaukee,Congress Elementary,All Students,2024-25,13.0435,56.1873,0.6689,-0.3991000000000007,-2.9689197030336456,,,297.0,299.0
forward,ela,pct,Milwaukee,LaFollette Elementary,All Students,2024-25,2.8302,66.9811,1.8868,-0.05439999999999978,-1.8858767246758612,,,104.0,106.0
forward,science,pct,South Milwaukee,E W Luther Elementary,All Students,2024-25,46.1538,20.5128,0.0,-17.846200000000003,-27.884687500000005,,,39.0,39.0
forward,science,pct,Milwaukee,La Causa Charter School,All Students,2024-25,16.8142,42.4779,0.0,2.5284999999999993,17.6995176995177,,,113.0,113.0
forward,science,pct,Milwaukee,Browning Elementary,All Students,2024-25,4.878,68.2927,0.0,-6.550599999999999,-57.31760670598322,,,41.0,41.0
forward,science,pct,Milwaukee,Lancaster Elementary,All Students,2024-25,8.9552,68.6567,2.9851,5.383799999999999,150.74760598084782,,,65.0,67.0
forward,ela,pct,Milwaukee,Lincoln Avenue Elementary,All Students,2024-25,13.3333,51.3333,7.3333,0.9245000000000001,7.450357810586028,,,139.0,150.0
forward,science,pct,Milwaukee,Wedgewood Park School,All Students,2024-25,19.8758,45.9627,3.1056,-10.178799999999999,-33.8676941300167,,,156.0,161.0
forward,science,pct,Milwaukee,Bruce Elementary,All Students,2024-25,6.6667,56.6667,0.0,-3.3333000000000004,-33.333,,,30.0,30.0
forward,ela,pct,Milwaukee,Lancaster Elementary,All Students,2024-25,7.1429,72.5275,2.7473,3.0492999999999997,74.48944694156732,,,177.0,182.0
forward,science,pct,Milwaukee,Milwaukee School of Languages,All Students,2024-25,17.8082,51.3699,1.3699,-18.3823,-50.793163951865814,,,144.0,146.0
forward,ela,pct,Milwaukee,La Causa Charter School,All Students,2024-25,20.8333,41.6667,1.3021,5.468700000000002,35.5928563060542,,,379.0,384.0
forward,ela,pct,Milwaukee,Cooper Elementary,All Students,2024-25,55.144,13.9918,1.6461,1.3624999999999972,2.533399031265393,,,239.0,243.0
forward,science,pct,Milwaukee,Westside Academy,All Students,2024-25,21.7391,34.7826,4.3478,1.7391000000000005,8.695500000000012,,,22.0,23.0
forward,science,pct,Milwaukee,Milwaukee Sign Language Elementary,All Students,2024-25,9.3333,68.0,2.6667,0.8226999999999993,9.666768500458245,,,73.0,75.0
forward,ela,pct,Franklin Public,Country Dale Elementary,All Students,2024-25,68.3673,8.6735,0.0,3.001400000000004,4.5916907745475966,,,196.0,196.0
forward,science,pct,Milwaukee,Gaenslen Elementary,All Students,2024-25,4.0816,71.4286,3.0612,0.6033,17.344679872351442,,,95.0,98.0
forward,science,pct,Milwaukee,Bryant Elementary,All Students,2024-25,20.0,50.0,0.0,16.2963,440.00054000053996,,,20.0,20.0
forward,science,pct,Milwaukee,Hawthorne Elementary,All Students,2024-25,8.0,52.0,0.0,8.0,,,,25.0,25.0
forward,science,pct,South Milwaukee,Blakewood Elementary,All Students,2024-25,69.7674,11.6279,0.0,27.906899999999993,66.66642777797682,,,43.0,43.0
forward,science,pct,Milwaukee,Clarke Street Elementary,All Students,2024-25,4.0,76.0,8.0,-4.0,-50.0,,,23.0,25.0
forward,science,pct,Milwaukee,Highland Community School,All Students,2024-25,55.3846,15.3846,1.5385,5.384599999999999,10.76919999999999,,,64.0,65.0
forward,science,pct,Rocketship Education Wisconsin,Rocketship Transformation Prep,All Students,2024-25,11.4286,37.1429,0.0,0.317499999999999,2.8575028575028583,,,35.0,35.0
forward,ela,pct,Milwaukee,Humboldt Park Elementary,All Students,2024-25,33.4239,32.8804,2.9891,-0.7290999999999954,-2.1348051415688074,,,357.0,368.0
forward,ela,pct,Milwaukee,Emerson Elementary,All Students,2024-25,7.5,63.75,0.0,-6.973699999999999,-48.18187471068212,,,80.0,80.0
forward,science,pct,Milwaukee,Morgandale Elementary,All Students,2024-25,16.5289,51.2397,0.0,-0.6842000000000006,-3.9748795975158457,,,121.0,121.0
forward,science,pct,Saint Francis,Deer Creek Intermediate,All Students,2024-25,45.0,23.3333,0.0,-14.633000000000003,-24.538426710043105,,,120.0,120.0
forward,science,pct,Milwaukee,Cass Street Elementary,All Students,2024-25,3.8462,73.0769,3.8462,-8.0182,-67.58201004686288,,,50.0,52.0
forward,ela,pct,Milwaukee,Jackson Elementary,All Students,2024-25,8.3333,68.0556,0.0,2.6994999999999996,47.91614895807448,,,72.0,72.0
forward,ela,pct,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,All Students,2024-25,38.6861,27.7372,0.0,6.033000000000001,18.476040559701843,,,137.0,137.0
forward,science,pct,Milwaukee,King International Baccalaureate Middle,All Students,2024-25,0.0,80.3571,12.5,-3.8462,-100.0,,,49.0,56.0
forward,ela,pct,Greendale,Canterbury Elementary,All Students,2024-25,73.7968,6.4171,0.0,0.924500000000009,1.268657638087456,,,187.0,187.0
forward,ela,pct,Milwaukee,Engleburg Elementary,All Students,2024-25,14.5833,56.25,0.0,-4.044200000000002,-21.710911287075575,,,96.0,96.0
forward,science,pct,Milwaukee,Morse Mid,All Students,2024-25,13.8889,56.4815,0.9259,4.067499999999999,41.414665933573616,,,107.0,108.0
forward,science,pct,Milwaukee,Roosevelt Middle,All Students,2024-25,17.3469,55.102,4.0816,8.372500000000002,93.29314494562313,,,94.0,98.0
forward,ela,pct,Milwaukee,Hopkins Lloyd Community School,All Students,2024-25,3.7736,67.9245,0.0,-7.096,-65.2829910944285,,,53.0,53.0
forward,science,pct,Milwaukee,Whittier Elementary,All Students,2024-25,60.0,0.0,0.0,-11.428600000000003,-16.000033599986562,,,20.0,20.0
forward,science,pct,Milwaukee,Clemens Elementary,All Students,2024-25,6.25,60.4167,2.0833,1.25,25.0,,,47.0,48.0
forward,ela,pct,Milwaukee,Elm Creative Arts Elementary,All Students,2024-25,7.8125,61.7188,2.3438,-0.3841999999999999,-4.687252186855684,,,125.0,128.0
forward,science,pct,Milwaukee,Forest Home Elementary,All Students,2024-25,11.2903,50.0,8.0645,-1.672699999999999,-12.903648846717575,,,57.0,62.0
forward,ela,pct,Milwaukee,Doerfler Elementary,All Students,2024-25,13.5135,57.0571,3.3033,-4.5245,-25.083157778024166,,,322.0,333.0
forward,science,pct,Milwaukee,Franklin Elementary,All Students,2024-25,7.5472,66.0377,3.7736,7.5472,,,,51.0,53.0
forward,ela,pct,Milwaukee,Kagel Elementary,All Students,2024-25,6.2069,69.6552,11.7241,-7.0674,-53.24122552601644,,,128.0,145.0
forward,ela,pct,Milwaukee,King International Baccalaureate Middle,All Students,2024-25,4.7619,61.1111,4.7619,0.1867000000000001,4.0806959258611775,,,120.0,126.0
forward,science,pct,Milwaukee,Fratney Elementary,All Students,2024-25,19.5652,47.8261,0.0,-12.510299999999997,-39.0026655858833,,,46.0,46.0
forward,science,pct,Milwaukee,Carson Academy,All Students,2024-25,5.3571,78.5714,1.7857,-0.8929,-14.286399999999999,,,55.0,56.0
forward,science,pct,Shorewood,Lake Bluff Elementary,All Students,2024-25,68.9189,5.4054,0.0,-1.669300000000007,-2.3648428490881,,,74.0,74.0
forward,science,pct,Milwaukee,Hi-Mount Elementary,All Students,2024-25,11.1111,51.8519,14.8148,-4.2735,-27.77777777777778,,,23.0,27.0
forward,ela,pct,Milwaukee,Keefe Avenue Elementary,All Students,2024-25,2.2222,71.1111,2.2222,-6.4735000000000005,-74.44484055337696,,,44.0,45.0
forward,ela,pct,Milwaukee,Kilbourn Elementary,All Students,2024-25,18.75,38.75,0.0,3.8246,25.624773875407026,,,80.0,80.0
forward,science,pct,Shorewood,Atwater Elementary,All Students,2024-25,75.3623,4.3478,0.0,7.71520000000001,11.405071318652249,,,69.0,69.0
forward,ela,pct,Milwaukee,Andrew S Douglas Middle,All Students,2024-25,5.814,56.9767,2.3256,2.5173,76.35817635817637,,,84.0,86.0
forward,science,pct,Milwaukee,Carver Academy,All Students,2024-25,1.8519,66.6667,1.8519,-3.7037,-66.66606667146662,,,53.0,54.0
forward,science,pct,Seeds of Health,Seeds of Health Elementary Program,All Students,2024-25,16.4384,38.3562,0.0,-4.491799999999998,-21.460855605775375,,,73.0,73.0
forward,science,pct,Milwaukee,Mitchell Elementary,All Students,2024-25,6.7227,58.8235,1.6807,-3.3689999999999998,-33.383869912898724,,,117.0,119.0
forward,ela,pct,Glendale-River Hills,Parkway Elementary,All Students,2024-25,40.6593,17.5824,4.3956,-11.972299999999997,-22.747360901055636,,,87.0,91.0
forward,ela,pct,Franklin Public,Southwood Glen Elementary,All Students,2024-25,70.2564,3.5897,1.0256,-0.8096000000000032,-1.1392226943967576,,,193.0,195.0
forward,science,pct,Milwaukee,Kluge Elementary,All Students,2024-25,14.2857,37.1429,2.8571,-2.3809999999999985,-14.285971428057131,,,34.0,35.0
forward,ela,pct,Milwaukee,Eighty-First Street Elementary,All Students,2024-25,4.6875,70.3125,1.5625,-5.4977,-53.977339669324124,,,126.0,128.0
forward,science,pct,Milwaukee,Milwaukee Spanish Immersion,All Students,2024-25,26.2295,32.7869,3.2787,-10.134099999999997,-27.868802868802856,,,59.0,61.0
forward,science,pct,Milwaukee,King Jr Elementary,All Students,2024-25,6.6667,64.4444,0.0,2.0154999999999994,43.332903336773285,,,45.0,45.0
forward,ela,pct,Glendale-River Hills,Glen Hills Middle,All Students,2024-25,47.957,16.129,2.3656,-3.6420999999999992,-7.05845644594576,,,454.0,465.0
forward,math,pct,Oak Creek-Franklin Joint,Edgewood Elementary,All Students,2024-25,58.7379,8.7379,0.9709,-1.518499999999996,-2.5200642587343336,,,204.0,206.0
forward,math,pct,Oak Creek-Franklin Joint,Deerfield Elementary,All Students,2024-25,66.8421,8.9474,0.5263,2.896500000000003,4.5296314367212265,,,189.0,190.0
forward,social,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,All Students,2024-25,27.7778,47.5309,1.2346,1.803799999999999,6.944636944636939,,,160.0,162.0
forward,social,pct,Milwaukee,Townsend Street Elementary,All Students,2024-25,4.2553,82.9787,0.0,-1.5138999999999996,-26.24107328572418,,,47.0,47.0
forward,social,pct,Milwaukee,U S Grant School,All Students,2024-25,32.4786,43.5897,0.8547,,,,,116.0,117.0
forward,social,pct,Milwaukee,Trowbridge Street School of Great Lakes Studies,All Students,2024-25,36.7347,22.449,8.1633,-8.503400000000006,-18.796987495053962,,,45.0,49.0
forward,math,pct,Milwaukee,Bay View Montessori School,All Students,2024-25,43.6937,17.5676,0.0,-2.3796000000000035,-5.164813460290462,,,222.0,222.0
forward,math,pct,Milwaukee,Bethune Academy,All Students,2024-25,11.5493,61.1268,0.5634,0.9110000000000014,8.563398287320357,,,353.0,355.0
forward,math,pct,Milwaukee,Brown Street Academy,All Students,2024-25,5.3191,64.8936,2.1277,-0.08630000000000049,-1.5965515965516097,,,92.0,94.0
forward,social,pct,Milwaukee,Cass Street Elementary,All Students,2024-25,9.6154,67.3077,3.8462,-22.588,-70.14166206052778,,,50.0,52.0
forward,social,pct,Milwaukee,Story Elementary,All Students,2024-25,17.5676,48.6486,5.4054,-12.735400000000002,-42.026862026862034,,,70.0,74.0
forward,math,pct,Milwaukee,Burbank Elementary,All Students,2024-25,8.7977,58.0645,0.2933,-2.7276999999999987,-23.66685754941259,,,340.0,341.0
forward,math,pct,Milwaukee,Burdick Elementary,All Students,2024-25,30.1205,29.8193,1.506,-0.9354000000000013,-3.0119880602397675,,,327.0,332.0
forward,social,pct,Milwaukee,Clarke Street Elementary,All Students,2024-25,4.0,72.0,8.0,-18.0,-81.81818181818181,,,23.0,25.0
forward,math,pct,Milwaukee,Bryant Elementary,All Students,2024-25,24.6575,49.3151,0.0,7.9908,47.94470411059177,,,73.0,73.0
forward,math,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,All Students,2024-25,57.5949,12.0253,0.0,3.6266000000000034,6.719870738933786,,,158.0,158.0
forward,social,pct,Milwaukee,Thurston Woods Elementary,All Students,2024-25,13.1579,50.0,2.6316,-4.4891999999999985,-25.438740642938495,,,37.0,38.0
forward,math,pct,Milwaukee,Browning Elementary,All Students,2024-25,4.4643,59.8214,1.7857,-0.5357000000000003,-10.714000000000002,,,110.0,112.0
forward,math,pct,Oak Creek-Franklin Joint,Carollton Elementary,All Students,2024-25,75.5208,8.3333,0.5208,8.03609999999999,11.908032487363784,,,191.0,192.0
forward,social,pct,Milwaukee,Carson Academy,All Students,2024-25,10.7143,62.5,1.7857,2.3810000000000002,28.57211428845716,,,55.0,56.0
forward,math,pct,Milwaukee,Bruce Elementary,All Students,2024-25,18.3908,39.0805,0.0,12.420699999999998,208.04844139964152,,,87.0,87.0
forward,social,pct,Milwaukee,Carver Academy,All Students,2024-25,14.8148,51.8519,3.7037,5.5555,59.99913600380158,,,52.0,54.0
forward,social,pct,Milwaukee,Stuart Elementary,All Students,2024-25,35.4167,45.8333,2.0833,1.325800000000001,3.8890143704038316,,,47.0,48.0
forward,social,pct,Milwaukee,Thoreau Elementary,All Students,2024-25,20.0,58.0,2.0,-2.972999999999999,-12.941278892613061,,,49.0,50.0
forward,social,pct,Milwaukee,Victory Elementary,All Students,2024-25,32.5581,40.6977,0.0,-3.612099999999998,-9.986397642257982,,,86.0,86.0
forward,math,pct,Oak Creek-Franklin Joint,Oak Creek East Middle,All Students,2024-25,66.3311,9.1723,1.2304,1.2269000000000005,1.8845174351270755,,,883.0,894.0
forward,math,pct,Milwaukee,Auer Avenue Elementary,All Students,2024-25,3.8462,84.6154,0.0,0.9476,32.69164424204789,,,52.0,52.0
forward,social,pct,Milwaukee,Wedgewood Park School,All Students,2024-25,32.9193,34.7826,1.8634,-9.703699999999998,-22.766346808061368,,,158.0,161.0
forward,math,pct,Milwaukee,Allen-Field Elementary,All Students,2024-25,13.6095,53.2544,0.0,-0.2632999999999992,-1.897958595236715,,,169.0,169.0
forward,math,pct,Milwaukee,Andrew S Douglas Middle,All Students,2024-25,1.1628,84.8837,3.4884,0.06390000000000007,5.814905814905824,,,83.0,86.0
forward,social,pct,Milwaukee,Westside Academy,All Students,2024-25,47.8261,39.1304,4.3478,21.159399999999998,79.34765081543648,,,22.0,23.0
forward,math,pct,Milwaukee,Audubon Technology and Communication Middle,All Students,2024-25,2.7304,66.8942,3.413,-3.3398999999999996,-55.020344958239285,,,283.0,293.0
forward,social,pct,Milwaukee,WHS Information Technology,All Students,2024-25,3.3898,44.0678,45.7627,0.7582,28.811369509043928,,,32.0,59.0
forward,math,pct,Milwaukee,Banner Preparatory School of Milwaukee,[Data Suppressed],2024-25,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,social,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,All Students,2024-25,12.9032,51.6129,3.871,-9.319,-41.93554193554194,,,149.0,155.0
forward,math,pct,Oak Creek-Franklin Joint,Forest Ridge Elementary,All Students,2024-25,44.2857,17.619,0.4762,1.8438000000000017,4.3442918436733535,,,209.0,210.0
