metric,dimension,group,category,unit,district,school,year,value,count,group_enrollment,status_flag
discipline,Race/Ethnicity,Black,suspension,rate,Glendale-River Hills,Glen Hills Middle,2023-24,9.15,15.0,164.0,
discipline,Race/Ethnicity,Black,expulsion,count,Glendale-River Hills,Glen Hills Middle,2023-24,0.0,0.0,164.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Glendale-River Hills,Glen Hills Middle,2023-24,5.08,3.0,59.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Glendale-River Hills,Glen Hills Middle,2023-24,0.0,0.0,59.0,Zero reported
discipline,Race/Ethnicity,Pacific Isle,suspension,rate,Glendale-River Hills,Glen Hills Middle,2023-24,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Pacific Isle,expulsion,count,Glendale-River Hills,Glen Hills Middle,2023-24,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Glendale-River Hills,Glen Hills Middle,2023-24,12.5,5.0,40.0,
discipline,Race/Ethnicity,Two or More,expulsion,count,Glendale-River Hills,Glen Hills Middle,2023-24,0.0,0.0,40.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Glendale-River Hills,Glen Hills Middle,2023-24,0.96,2.0,209.0,
discipline,Race/Ethnicity,White,expulsion,count,Glendale-River Hills,Glen Hills Middle,2023-24,0.0,0.0,209.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Glendale-River Hills,Glen Hills Middle,2024-25,,1.0,18.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Glendale-River Hills,Glen Hills Middle,2024-25,0.0,0.0,18.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Glendale-River Hills,Glen Hills Middle,2024-25,47.31,79.0,167.0,
discipline,Race/Ethnicity,Black,expulsion,count,Glendale-River Hills,Glen Hills Middle,2024-25,0.0,0.0,167.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Glendale-River Hills,Glen Hills Middle,2024-25,16.13,10.0,62.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Glendale-River Hills,Glen Hills Middle,2024-25,0.0,0.0,62.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Glendale-River Hills,Glen Hills Middle,2024-25,13.46,7.0,52.0,
discipline,Race/Ethnicity,Two or More,expulsion,count,Glendale-River Hills,Glen Hills Middle,2024-25,0.0,0.0,52.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Glendale-River Hills,Glen Hills Middle,2024-25,8.7,16.0,184.0,
discipline,Race/Ethnicity,White,expulsion,count,Glendale-River Hills,Glen Hills Middle,2024-25,0.0,0.0,184.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Glendale-River Hills,Parkway Elementary,2018-19,0.0,0.0,27.0,Zero reported
discipline,Race/Ethnicity,Asian,expulsion,count,Glendale-River Hills,Parkway Elementary,2018-19,0.0,0.0,27.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Glendale-River Hills,Parkway Elementary,2018-19,2.46,3.0,122.0,
discipline,Race/Ethnicity,Black,expulsion,count,Glendale-River Hills,Parkway Elementary,2018-19,0.0,0.0,122.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Glendale-River Hills,Parkway Elementary,2018-19,0.0,0.0,43.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Glendale-River Hills,Parkway Elementary,2018-19,0.0,0.0,43.0,Zero reported
discipline,Race/Ethnicity,Pacific Isle,suspension,rate,Glendale-River Hills,Parkway Elementary,2018-19,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Pacific Isle,expulsion,count,Glendale-River Hills,Parkway Elementary,2018-19,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Glendale-River Hills,Parkway Elementary,2018-19,0.0,0.0,39.0,Zero reported
discipline,Race/Ethnicity,Two or More,expulsion,count,Glendale-River Hills,Parkway Elementary,2018-19,0.0,0.0,39.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Glendale-River Hills,Parkway Elementary,2018-19,0.37,1.0,271.0,
discipline,Race/Ethnicity,White,expulsion,count,Glendale-River Hills,Parkway Elementary,2018-19,0.0,0.0,271.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Glendale-River Hills,Parkway Elementary,2019-20,0.0,0.0,22.0,Zero reported
discipline,Race/Ethnicity,Asian,expulsion,count,Glendale-River Hills,Parkway Elementary,2019-20,0.0,0.0,22.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Glendale-River Hills,Parkway Elementary,2019-20,0.0,0.0,141.0,Zero reported
discipline,Race/Ethnicity,Black,expulsion,count,Glendale-River Hills,Parkway Elementary,2019-20,0.0,0.0,141.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Glendale-River Hills,Parkway Elementary,2019-20,0.0,0.0,48.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Glendale-River Hills,Parkway Elementary,2019-20,0.0,0.0,48.0,Zero reported
discipline,Race/Ethnicity,Pacific Isle,suspension,rate,Glendale-River Hills,Parkway Elementary,2019-20,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Pacific Isle,expulsion,count,Glendale-River Hills,Parkway Elementary,2019-20,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Glendale-River Hills,Parkway Elementary,2019-20,0.0,0.0,41.0,Zero reported
discipline,Race/Ethnicity,Two or More,expulsion,count,Glendale-River Hills,Parkway Elementary,2019-20,0.0,0.0,41.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Glendale-River Hills,Parkway Elementary,2019-20,0.0,0.0,243.0,Zero reported
discipline,Race/Ethnicity,White,expulsion,count,Glendale-River Hills,Parkway Elementary,2019-20,0.0,0.0,243.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Glendale-River Hills,Parkway Elementary,2020-21,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Glendale-River Hills,Parkway Elementary,2020-21,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Glendale-River Hills,Parkway Elementary,2020-21,0.0,0.0,21.0,Zero reported
discipline,Race/Ethnicity,Asian,expulsion,count,Glendale-River Hills,Parkway Elementary,2020-21,0.0,0.0,21.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Glendale-River Hills,Parkway Elementary,2020-21,0.0,0.0,142.0,Zero reported
discipline,Race/Ethnicity,Black,expulsion,count,Glendale-River Hills,Parkway Elementary,2020-21,0.0,0.0,142.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Glendale-River Hills,Parkway Elementary,2020-21,0.0,0.0,49.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Glendale-River Hills,Parkway Elementary,2020-21,0.0,0.0,49.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Glendale-River Hills,Parkway Elementary,2020-21,0.0,0.0,45.0,Zero reported
discipline,Race/Ethnicity,Two or More,expulsion,count,Glendale-River Hills,Parkway Elementary,2020-21,0.0,0.0,45.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Glendale-River Hills,Parkway Elementary,2020-21,0.0,0.0,207.0,Zero reported
discipline,Race/Ethnicity,White,expulsion,count,Glendale-River Hills,Parkway Elementary,2020-21,0.0,0.0,207.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Glendale-River Hills,Parkway Elementary,2021-22,0.0,0.0,22.0,Zero reported
discipline,Race/Ethnicity,Asian,expulsion,count,Glendale-River Hills,Parkway Elementary,2021-22,0.0,0.0,22.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Glendale-River Hills,Parkway Elementary,2021-22,1.44,2.0,139.0,
discipline,Race/Ethnicity,Black,expulsion,count,Glendale-River Hills,Parkway Elementary,2021-22,0.0,0.0,139.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Glendale-River Hills,Parkway Elementary,2021-22,0.0,0.0,41.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Glendale-River Hills,Parkway Elementary,2021-22,0.0,0.0,41.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Glendale-River Hills,Parkway Elementary,2021-22,0.0,0.0,46.0,Zero reported
discipline,Race/Ethnicity,Two or More,expulsion,count,Glendale-River Hills,Parkway Elementary,2021-22,0.0,0.0,46.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Glendale-River Hills,Parkway Elementary,2021-22,0.47,1.0,214.0,
discipline,Race/Ethnicity,White,expulsion,count,Glendale-River Hills,Parkway Elementary,2021-22,0.0,0.0,214.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Glendale-River Hills,Parkway Elementary,2022-23,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,Asian,expulsion,count,Glendale-River Hills,Parkway Elementary,2022-23,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Glendale-River Hills,Parkway Elementary,2022-23,0.69,1.0,144.0,
discipline,Race/Ethnicity,Black,expulsion,count,Glendale-River Hills,Parkway Elementary,2022-23,0.0,0.0,144.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Glendale-River Hills,Parkway Elementary,2022-23,0.0,0.0,43.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Glendale-River Hills,Parkway Elementary,2022-23,0.0,0.0,43.0,Zero reported
discipline,Race/Ethnicity,Pacific Isle,suspension,rate,Glendale-River Hills,Parkway Elementary,2022-23,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Pacific Isle,expulsion,count,Glendale-River Hills,Parkway Elementary,2022-23,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Glendale-River Hills,Parkway Elementary,2022-23,0.0,0.0,54.0,Zero reported
discipline,Race/Ethnicity,Two or More,expulsion,count,Glendale-River Hills,Parkway Elementary,2022-23,0.0,0.0,54.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Glendale-River Hills,Parkway Elementary,2022-23,0.0,0.0,211.0,Zero reported
discipline,Race/Ethnicity,White,expulsion,count,Glendale-River Hills,Parkway Elementary,2022-23,0.0,0.0,211.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Glendale-River Hills,Parkway Elementary,2023-24,0.0,0.0,20.0,Zero reported
discipline,Race/Ethnicity,Asian,expulsion,count,Glendale-River Hills,Parkway Elementary,2023-24,0.0,0.0,20.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Glendale-River Hills,Parkway Elementary,2023-24,1.26,2.0,159.0,
discipline,Race/Ethnicity,Black,expulsion,count,Glendale-River Hills,Parkway Elementary,2023-24,0.0,0.0,159.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Glendale-River Hills,Parkway Elementary,2023-24,0.0,0.0,43.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Glendale-River Hills,Parkway Elementary,2023-24,0.0,0.0,43.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Glendale-River Hills,Parkway Elementary,2023-24,0.0,0.0,52.0,Zero reported
discipline,Race/Ethnicity,Two or More,expulsion,count,Glendale-River Hills,Parkway Elementary,2023-24,0.0,0.0,52.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Glendale-River Hills,Parkway Elementary,2023-24,0.0,0.0,201.0,Zero reported
discipline,Race/Ethnicity,White,expulsion,count,Glendale-River Hills,Parkway Elementary,2023-24,0.0,0.0,201.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Glendale-River Hills,Parkway Elementary,2024-25,,0.0,19.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Glendale-River Hills,Parkway Elementary,2024-25,0.0,0.0,19.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Glendale-River Hills,Parkway Elementary,2024-25,10.49,17.0,162.0,
discipline,Race/Ethnicity,Black,expulsion,count,Glendale-River Hills,Parkway Elementary,2024-25,0.0,0.0,162.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Glendale-River Hills,Parkway Elementary,2024-25,0.0,0.0,43.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Glendale-River Hills,Parkway Elementary,2024-25,0.0,0.0,43.0,Zero reported
discipline,Race/Ethnicity,Pacific Isle,suspension,rate,Glendale-River Hills,Parkway Elementary,2024-25,,0.0,0.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Pacific Isle,expulsion,count,Glendale-River Hills,Parkway Elementary,2024-25,0.0,0.0,0.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Glendale-River Hills,Parkway Elementary,2024-25,1.72,1.0,58.0,
discipline,Race/Ethnicity,Two or More,expulsion,count,Glendale-River Hills,Parkway Elementary,2024-25,0.0,0.0,58.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Glendale-River Hills,Parkway Elementary,2024-25,1.92,4.0,208.0,
discipline,Race/Ethnicity,White,expulsion,count,Glendale-River Hills,Parkway Elementary,2024-25,0.0,0.0,208.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Greendale,Canterbury Elementary,2018-19,,0.0,18.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Greendale,Canterbury Elementary,2018-19,0.0,0.0,18.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Greendale,Canterbury Elementary,2018-19,,0.0,5.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Black,expulsion,count,Greendale,Canterbury Elementary,2018-19,0.0,0.0,5.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Greendale,Canterbury Elementary,2018-19,1.82,1.0,55.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Greendale,Canterbury Elementary,2018-19,0.0,0.0,55.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Greendale,Canterbury Elementary,2018-19,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,Two or More,expulsion,count,Greendale,Canterbury Elementary,2018-19,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Greendale,Canterbury Elementary,2018-19,0.36,1.0,278.0,
discipline,Race/Ethnicity,White,expulsion,count,Greendale,Canterbury Elementary,2018-19,0.0,0.0,278.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Greendale,Canterbury Elementary,2019-20,,0.0,18.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Greendale,Canterbury Elementary,2019-20,0.0,0.0,18.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Greendale,Canterbury Elementary,2019-20,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Black,expulsion,count,Greendale,Canterbury Elementary,2019-20,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Greendale,Canterbury Elementary,2019-20,2.0,1.0,50.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Greendale,Canterbury Elementary,2019-20,0.0,0.0,50.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Greendale,Canterbury Elementary,2019-20,,0.0,19.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Greendale,Canterbury Elementary,2019-20,0.0,0.0,19.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Greendale,Canterbury Elementary,2019-20,1.4,4.0,285.0,
discipline,Race/Ethnicity,White,expulsion,count,Greendale,Canterbury Elementary,2019-20,0.0,0.0,285.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Greendale,Canterbury Elementary,2020-21,,0.0,18.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Greendale,Canterbury Elementary,2020-21,0.0,0.0,18.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Greendale,Canterbury Elementary,2020-21,,0.0,4.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Black,expulsion,count,Greendale,Canterbury Elementary,2020-21,0.0,0.0,4.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Greendale,Canterbury Elementary,2020-21,0.0,0.0,55.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Greendale,Canterbury Elementary,2020-21,0.0,0.0,55.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Greendale,Canterbury Elementary,2020-21,,0.0,17.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Greendale,Canterbury Elementary,2020-21,0.0,0.0,17.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Greendale,Canterbury Elementary,2020-21,0.0,0.0,280.0,Zero reported
discipline,Race/Ethnicity,White,expulsion,count,Greendale,Canterbury Elementary,2020-21,0.0,0.0,280.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Greendale,Canterbury Elementary,2021-22,,0.0,15.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Greendale,Canterbury Elementary,2021-22,0.0,0.0,15.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Greendale,Canterbury Elementary,2021-22,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Black,expulsion,count,Greendale,Canterbury Elementary,2021-22,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Greendale,Canterbury Elementary,2021-22,0.0,0.0,52.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Greendale,Canterbury Elementary,2021-22,0.0,0.0,52.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Greendale,Canterbury Elementary,2021-22,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,Two or More,expulsion,count,Greendale,Canterbury Elementary,2021-22,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Greendale,Canterbury Elementary,2021-22,0.73,2.0,275.0,
discipline,Race/Ethnicity,White,expulsion,count,Greendale,Canterbury Elementary,2021-22,0.0,0.0,275.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Greendale,Canterbury Elementary,2022-23,,0.0,12.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Greendale,Canterbury Elementary,2022-23,0.0,0.0,12.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Greendale,Canterbury Elementary,2022-23,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Black,expulsion,count,Greendale,Canterbury Elementary,2022-23,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Greendale,Canterbury Elementary,2022-23,13.11,8.0,61.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Greendale,Canterbury Elementary,2022-23,0.0,0.0,61.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Greendale,Canterbury Elementary,2022-23,9.52,2.0,21.0,
discipline,Race/Ethnicity,Two or More,expulsion,count,Greendale,Canterbury Elementary,2022-23,0.0,0.0,21.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Greendale,Canterbury Elementary,2022-23,5.93,16.0,270.0,
discipline,Race/Ethnicity,White,expulsion,count,Greendale,Canterbury Elementary,2022-23,0.0,0.0,270.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Greendale,Canterbury Elementary,2023-24,,0.0,16.0,Group under 20 students — rate omitted
