metric,dimension,group,subject,unit,district,school,year,value,pct_below,pct_notest,avg_score,gap_reason,tested,population,status_flag
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,Golda Meir School,2019-20,0.0,0.0,0.0,18.7,,26.0,26.0,
act,Gender,Male,reading,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2019-20,0.0,0.0,4.878,16.0,,78.0,82.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,North Division High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,All Students,All Students,reading,pct,Milwaukee,South Division High,2019-20,0.0,0.0,31.1111,12.7,,93.0,135.0,
act,Migrant Status,Not Migrant,reading,pct,Milwaukee,South Division High,2019-20,0.0,0.0,31.1111,12.7,,93.0,135.0,
act,Disability Status,SwD,reading,pct,Milwaukee,Grandview High,2019-20,0.0,0.0,22.2222,10.9,,7.0,9.0,
act,Gender,Female,reading,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2019-20,0.0,0.0,0.0,15.5,,73.0,73.0,
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,North Division High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,reading,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,All Students,All Students,reading,pct,Milwaukee,Transition High,2019-20,0.0,0.0,83.3333,12.8,,5.0,30.0,
act,Race/Ethnicity,White,reading,pct,Milwaukee,Audubon Technology and Communication High,2019-20,0.0,0.0,23.0769,14.1,,10.0,13.0,
act,Race/Ethnicity,Two or More,reading,pct,Milwaukee,Audubon Technology and Communication High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Male,reading,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Disability Status,SwoD,reading,pct,Milwaukee,Grandview High,2019-20,0.0,0.0,22.2222,13.1,,35.0,45.0,
act,All Students,All Students,reading,pct,Milwaukee,Vincent Accelerated Academy,2019-20,0.0,0.0,100.0,,,,14.0,
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,Audubon Technology and Communication High,2019-20,0.0,0.0,15.6863,16.0,,43.0,51.0,
act,Race/Ethnicity,Amer Indian,reading,pct,West Allis-West Milwaukee,Nathan Hale High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,reading,pct,Milwaukee,Audubon Technology and Communication High,2019-20,0.0,0.0,40.0,15.3,,6.0,10.0,
act,All Students,All Students,reading,pct,Milwaukee,WHS Information Technology,2019-20,0.0,0.0,38.5321,13.3,,67.0,109.0,
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,Audubon Technology and Communication High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,reading,pct,West Allis-West Milwaukee,Nathan Hale High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,reading,pct,West Allis-West Milwaukee,Nathan Hale High,2019-20,0.0,0.0,8.3333,17.1,,33.0,36.0,
act,Race/Ethnicity,White,reading,pct,Seeds of Health,Tenor High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Disability Status,SwoD,reading,pct,Wauwatosa,West High,2019-20,0.0,0.0,5.6604,20.4,,200.0,212.0,
act,Disability Status,SwD,reading,pct,Wauwatosa,West High,2019-20,0.0,0.0,10.0,13.7,,18.0,20.0,
act,Race/Ethnicity,Black,reading,pct,Whitnall,Whitnall High,2019-20,0.0,0.0,14.2857,19.0,,6.0,7.0,
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Migrant Status,Not Migrant,reading,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2019-20,0.0,0.0,26.1905,14.6,,31.0,42.0,
act,Disability Status,SwoD,reading,pct,Milwaukee,Vincent Accelerated Academy,2019-20,0.0,0.0,100.0,,,,8.0,
act,Disability Status,SwD,reading,pct,Milwaukee,Vincent Accelerated Academy,2019-20,0.0,0.0,100.0,,,,6.0,
act,Race/Ethnicity,Two or More,reading,pct,Greenfield,Greenfield High,2019-20,0.0,0.0,16.6667,15.8,,15.0,18.0,
act,Race/Ethnicity,Asian,reading,pct,Brown Deer,Brown Deer Middle/High,2019-20,0.0,0.0,0.0,22.6,,13.0,13.0,
act,Race/Ethnicity,Black,reading,pct,Brown Deer,Brown Deer Middle/High,2019-20,0.0,0.0,6.8966,16.8,,54.0,58.0,
act,Race/Ethnicity,Hispanic,reading,pct,Brown Deer,Brown Deer Middle/High,2019-20,0.0,0.0,8.3333,18.1,,11.0,12.0,
act,Disability Status,SwoD,reading,pct,Milwaukee,Transition High,2019-20,0.0,0.0,73.6842,12.8,,5.0,19.0,
act,Race/Ethnicity,Two or More,reading,pct,Brown Deer,Brown Deer Middle/High,2019-20,0.0,0.0,0.0,18.8,,6.0,6.0,
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,Pulaski High,2019-20,0.0,0.0,25.0,14.1,,27.0,36.0,
act,Race/Ethnicity,White,reading,pct,Brown Deer,Brown Deer Middle/High,2019-20,0.0,0.0,4.5455,21.7,,21.0,22.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,Pulaski High,2019-20,0.0,0.0,30.5344,12.8,,91.0,131.0,
act,Disability Status,SwD,reading,pct,Milwaukee,Transition High,2019-20,0.0,0.0,100.0,,,,11.0,
act,Race/Ethnicity,Pacific Isle,reading,pct,Greenfield,Greenfield High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,reading,pct,Greenfield,Greenfield High,2019-20,0.0,0.0,6.8966,16.9,,81.0,87.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,Audubon Technology and Communication High,2019-20,0.0,0.0,20.0,15.6,,52.0,65.0,
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,Bradley Technology High,2019-20,0.0,0.0,0.0,15.6,,26.0,26.0,
act,Disability Status,SwD,reading,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2019-20,0.0,0.0,25.0,9.3,,6.0,8.0,
act,Disability Status,SwoD,reading,pct,Milwaukee,South Division High,2019-20,0.0,0.0,22.2222,12.7,,84.0,108.0,
act,Disability Status,SwD,reading,pct,Milwaukee,South Division High,2019-20,0.0,0.0,66.6667,12.9,,9.0,27.0,
act,Race/Ethnicity,Black,reading,pct,Greenfield,Greenfield High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,Audubon Technology and Communication High,2019-20,0.0,0.0,21.0526,17.1,,15.0,19.0,
act,Race/Ethnicity,Amer Indian,reading,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2019-20,0.0,0.0,75.0,10.3,,3.0,12.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,Reagan College Preparatory High,2019-20,0.0,0.0,2.7523,20.2,,212.0,218.0,
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,Alliance School of Milwaukee,2019-20,0.0,0.0,85.7143,13.0,,1.0,7.0,
act,Race/Ethnicity,Hispanic,reading,pct,Pathways High,Pathways High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,reading,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Disability Status,SwD,reading,pct,Milwaukee,Milwaukee High School of the Arts,2019-20,0.0,0.0,97.3684,16.0,,1.0,38.0,
act,Disability Status,SwoD,reading,pct,Milwaukee,Milwaukee High School of the Arts,2019-20,0.0,0.0,18.5185,17.7,,110.0,135.0,
act,Disability Status,SwoD,reading,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,0.0,0.0,33.3333,14.8,,12.0,18.0,
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,South Division High,2019-20,0.0,0.0,44.4444,14.2,,5.0,9.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,South Division High,2019-20,0.0,0.0,30.1587,12.6,,88.0,126.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,Groppi High,2019-20,0.0,0.0,80.7692,12.2,,5.0,26.0,
act,Race/Ethnicity,Two or More,reading,pct,Pathways High,Pathways High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,reading,pct,Milwaukee,Reagan College Preparatory High,2019-20,0.0,0.0,4.3478,22.0,,198.0,207.0,
act,Disability Status,SwD,reading,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,0.0,0.0,37.5,12.6,,5.0,8.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,Alliance School of Milwaukee,2019-20,0.0,0.0,52.6316,16.7,,9.0,19.0,
act,EL Status,Eng Prof,reading,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,Riverside High,2019-20,0.0,0.0,9.5745,15.9,,85.0,94.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,Riverside High,2019-20,0.0,0.0,14.4737,14.9,,195.0,228.0,
act,EL Status,Eng Prof,reading,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2019-20,0.0,0.0,26.1905,14.6,,31.0,42.0,
act,Race/Ethnicity,White,reading,pct,Pathways High,Pathways High,2019-20,0.0,0.0,0.0,24.4,,9.0,9.0,
act,Gender,Male,reading,pct,Milwaukee,Reagan College Preparatory High,2019-20,0.0,0.0,0.6329,20.4,,157.0,158.0,
act,Disability Status,SwD,reading,pct,Milwaukee,Milwaukee School of Languages,2019-20,0.0,0.0,43.4783,11.6,,13.0,23.0,
act,Disability Status,SwoD,reading,pct,Milwaukee,Milwaukee School of Languages,2019-20,0.0,0.0,6.5041,18.2,,115.0,123.0,
act,Disability Status,SwoD,reading,pct,Milwaukee,WHS Information Technology,2019-20,0.0,0.0,30.5882,13.5,,59.0,85.0,
act,Disability Status,SwD,reading,pct,Milwaukee,WHS Information Technology,2019-20,0.0,0.0,66.6667,12.0,,8.0,24.0,
act,Race/Ethnicity,White,reading,pct,Greenfield,Greenfield High,2019-20,0.0,0.0,5.4422,18.5,,139.0,147.0,
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,Reagan College Preparatory High,2019-20,0.0,0.0,2.7211,22.8,,143.0,147.0,
act,EL Status,EL,reading,pct,West Allis-West Milwaukee,Nathan Hale High,2019-20,0.0,0.0,14.2857,14.7,,6.0,7.0,
act,EL Status,EL,reading,pct,Milwaukee,Pulaski High,2019-20,0.0,0.0,26.7606,11.9,,52.0,71.0,
act,Race/Ethnicity,Asian,reading,pct,Greenfield,Greenfield High,2019-20,0.0,0.0,0.0,19.1,,21.0,21.0,
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,Bay View High,2019-20,0.0,0.0,26.6667,17.3,,11.0,15.0,
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,Milwaukee School of Languages,2019-20,0.0,0.0,10.2941,18.0,,61.0,68.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,Milwaukee School of Languages,2019-20,0.0,0.0,14.1026,17.1,,67.0,78.0,
act,EL Status,EL,reading,pct,Milwaukee,Reagan College Preparatory High,2019-20,0.0,0.0,0.0,15.2,,15.0,15.0,
act,EL Status,Eng Prof,reading,pct,Milwaukee,Riverside High,2019-20,0.0,0.0,13.0584,15.4,,253.0,291.0,
act,Race/Ethnicity,Two or More,reading,pct,Milwaukee,Pulaski High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Disability Status,SwoD,reading,pct,Milwaukee,Pulaski High,2019-20,0.0,0.0,25.7576,13.4,,98.0,132.0,
act,EL Status,Eng Prof,reading,pct,Wauwatosa,West High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,reading,pct,Wauwatosa,West High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Disability Status,SwD,reading,pct,Milwaukee,Pulaski High,2019-20,0.0,0.0,42.8571,11.8,,20.0,35.0,
act,EL Status,Eng Prof,reading,pct,Milwaukee,Reagan College Preparatory High,2019-20,0.0,0.0,2.8571,21.5,,340.0,350.0,
act,EL Status,EL,reading,pct,Milwaukee,Riverside High,2019-20,0.0,0.0,12.9032,12.8,,27.0,31.0,
act,Race/Ethnicity,Asian,reading,pct,Cudahy,Cudahy High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Disability Status,SwD,reading,pct,Milwaukee,Obama School of Career and Technical Education,2019-20,0.0,0.0,30.7692,12.0,,18.0,26.0,
act,Race/Ethnicity,Black,reading,pct,Cudahy,Cudahy High,2019-20,0.0,0.0,5.8824,14.8,,16.0,17.0,
act,Disability Status,SwoD,reading,pct,Milwaukee,Obama School of Career and Technical Education,2019-20,0.0,0.0,28.8889,14.1,,32.0,45.0,
act,Race/Ethnicity,Hispanic,reading,pct,Cudahy,Cudahy High,2019-20,0.0,0.0,2.439,15.5,,40.0,41.0,
act,Race/Ethnicity,Two or More,reading,pct,Cudahy,Cudahy High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,Milwaukee High School of the Arts,2019-20,0.0,0.0,33.9286,18.0,,37.0,56.0,
act,Race/Ethnicity,White,reading,pct,Cudahy,Cudahy High,2019-20,0.0,0.0,4.5455,18.4,,105.0,110.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,Milwaukee High School of the Arts,2019-20,0.0,0.0,36.7521,17.5,,74.0,117.0,
act,Disability Status,SwoD,reading,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2019-20,0.0,0.0,71.6667,15.1,,17.0,60.0,
act,Disability Status,SwD,reading,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2019-20,0.0,0.0,66.6667,11.0,,2.0,6.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,Bay View High,2019-20,0.0,0.0,14.7541,14.6,,104.0,122.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2019-20,0.0,0.0,70.3704,15.4,,16.0,54.0,
act,Disability Status,SwD,reading,pct,Milwaukee,Reagan College Preparatory High,2019-20,0.0,0.0,2.9412,15.0,,33.0,34.0,
act,Migrant Status,Not Migrant,reading,pct,Whitnall,Whitnall High,2019-20,0.0,0.0,6.8293,21.2,,191.0,205.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2019-20,0.0,0.0,72.0,13.8,,14.0,50.0,
act,Migrant Status,Not Migrant,reading,pct,West Allis-West Milwaukee,Nathan Hale High,2019-20,0.0,0.0,6.4103,19.5,,292.0,312.0,
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2019-20,0.0,0.0,70.0,17.0,,3.0,10.0,
act,Race/Ethnicity,Amer Indian,reading,pct,Greenfield,Greenfield High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Disability Status,SwoD,reading,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2019-20,0.0,0.0,28.5714,11.9,,10.0,14.0,
act,EL Status,Eng Prof,reading,pct,Milwaukee,Pulaski High,2019-20,0.0,0.0,31.25,14.1,,66.0,96.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,Bradley Technology High,2019-20,0.0,0.0,25.7353,14.3,,101.0,136.0,
act,Disability Status,SwoD,reading,pct,Milwaukee,Shalom High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Disability Status,SwD,reading,pct,Milwaukee,Shalom High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,Eng Prof,reading,pct,West Allis-West Milwaukee,Central High,2019-20,0.0,0.0,7.6555,18.2,,193.0,209.0,
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,Pulaski High,2019-20,0.0,0.0,29.6296,13.6,,57.0,81.0,
act,EL Status,EL,reading,pct,West Allis-West Milwaukee,Central High,2019-20,0.0,0.0,0.0,13.2,,12.0,12.0,
act,Migrant Status,Not Migrant,reading,pct,Whitefish Bay,Whitefish Bay High,2019-20,0.0,0.0,4.5455,26.0,,252.0,264.0,
act,Disability Status,SwD,reading,pct,Milwaukee,North Division High,2019-20,0.0,0.0,45.4545,11.8,,6.0,11.0,
act,Disability Status,SwoD,reading,pct,Milwaukee,Riverside High,2019-20,0.0,0.0,4.3825,15.7,,240.0,251.0,
act,Disability Status,SwD,reading,pct,Milwaukee,Riverside High,2019-20,0.0,0.0,43.662,12.4,,40.0,71.0,
act,Disability Status,SwoD,reading,pct,Milwaukee,North Division High,2019-20,0.0,0.0,50.0,14.8,,13.0,26.0,
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,Obama School of Career and Technical Education,2019-20,0.0,0.0,50.0,12.7,,3.0,6.0,
act,EL Status,Eng Prof,reading,pct,Wauwatosa,Wauwatosa Virtual Academy,2019-20,0.0,0.0,39.1304,21.3,,14.0,23.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,Obama School of Career and Technical Education,2019-20,0.0,0.0,27.6923,13.4,,47.0,65.0,
act,Race/Ethnicity,White,reading,pct,Milwaukee,Pulaski High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Two or More,reading,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,reading,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Disability Status,SwoD,reading,pct,Milwaukee,Reagan College Preparatory High,2019-20,0.0,0.0,2.719,21.9,,322.0,331.0,
act,Migrant Status,Not Migrant,reading,pct,West Allis-West Milwaukee,Central High,2019-20,0.0,0.0,7.2398,17.9,,205.0,221.0,
act,EL Status,Eng Prof,reading,pct,West Allis-West Milwaukee,Nathan Hale High,2019-20,0.0,0.0,6.2295,19.6,,286.0,305.0,
act,EL Status,Eng Prof,reading,pct,Milwaukee,Shalom High,2019-20,0.0,0.0,31.8182,12.9,,15.0,22.0,
act,Disability Status,SwD,reading,pct,Milwaukee,King International,2019-20,0.0,0.0,20.6897,12.9,,23.0,29.0,
act,Migrant Status,Not Migrant,reading,pct,Shorewood,Shorewood High,2019-20,0.0,0.0,3.3557,24.8,,144.0,149.0,
act,Gender,Female,reading,pct,Milwaukee,WHS Information Technology,2019-20,0.0,0.0,28.5714,13.9,,40.0,56.0,
act,Gender,Male,reading,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2019-20,0.0,0.0,4.6512,20.1,,41.0,43.0,
act,Gender,Female,reading,pct,Milwaukee,Pulaski High,2019-20,0.0,0.0,26.8657,13.0,,49.0,67.0,
act,Gender,Male,reading,pct,Milwaukee,Pulaski High,2019-20,0.0,0.0,31.0,13.1,,69.0,100.0,
act,Disability Status,SwoD,reading,pct,Milwaukee,King International,2019-20,0.0,0.0,5.5718,20.6,,322.0,341.0,
act,Disability Status,SwoD,reading,pct,South Milwaukee,South Milwaukee High,2019-20,0.0,0.0,11.3537,19.8,,203.0,229.0,
act,Disability Status,SwD,reading,pct,South Milwaukee,South Milwaukee High,2019-20,0.0,0.0,15.1515,15.5,,28.0,33.0,
act,Economic Status,Not Econ Disadv,reading,pct,Seeds of Health,Veritas High,2019-20,0.0,0.0,0.0,16.0,,9.0,9.0,
act,Economic Status,Econ Disadv,reading,pct,Seeds of Health,Veritas High,2019-20,0.0,0.0,0.0,18.6,,59.0,59.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,South Division High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Gender,Female,reading,pct,Milwaukee,Riverside High,2019-20,0.0,0.0,8.642,15.2,,148.0,162.0,
act,Migrant Status,Not Migrant,reading,pct,South Milwaukee,South Milwaukee High,2019-20,0.0,0.0,11.8321,19.2,,231.0,262.0,
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2019-20,0.0,0.0,2.2727,18.2,,86.0,88.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2019-20,0.0,0.0,3.4483,19.0,,84.0,87.0,
act,Disability Status,SwoD,reading,pct,Shorewood,Shorewood High,2019-20,0.0,0.0,2.2556,25.4,,130.0,133.0,
act,Disability Status,SwD,reading,pct,Shorewood,Shorewood High,2019-20,0.0,0.0,12.5,19.6,,14.0,16.0,
act,EL Status,Eng Prof,reading,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2019-20,0.0,0.0,27.2727,10.9,,16.0,22.0,
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,Pulaski High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Not Econ Disadv,reading,pct,Seeds of Health,Tenor High,2019-20,0.0,0.0,0.0,20.1,,11.0,11.0,
act,Economic Status,Econ Disadv,reading,pct,Seeds of Health,Tenor High,2019-20,0.0,0.0,2.7778,18.7,,35.0,36.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,Pulaski High,2019-20,0.0,0.0,36.9231,12.5,,41.0,65.0,
act,Race/Ethnicity,White,reading,pct,Milwaukee,Obama School of Career and Technical Education,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Disability Status,SwoD,reading,pct,Seeds of Health,Veritas High,2019-20,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Econ Disadv,reading,pct,Shorewood,Shorewood High,2019-20,0.0,0.0,0.0,20.8,,31.0,31.0,
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,Marshall High,2019-20,0.0,0.0,47.3684,13.0,,20.0,38.0,
act,Race/Ethnicity,Hispanic,reading,pct,Whitnall,Whitnall High,2019-20,0.0,0.0,4.5455,19.7,,21.0,22.0,
act,Economic Status,Not Econ Disadv,reading,pct,Wauwatosa,East High,2019-20,0.0,0.0,7.0248,23.8,,225.0,242.0,
act,Economic Status,Econ Disadv,reading,pct,Wauwatosa,East High,2019-20,0.0,0.0,6.7568,19.8,,69.0,74.0,
act,Gender,Male,reading,pct,Milwaukee,WHS Information Technology,2019-20,0.0,0.0,49.0566,12.4,,27.0,53.0,
