metric,district,school,group,year,value,yoy_change,pct_change,status_flag
chronic_absenteeism,Oak Creek-Franklin Joint,Forest Ridge Elementary,Forest Ridge Elementary — All Students,2023-24,16.3,1.0,6.5,
chronic_absenteeism,Oak Creek-Franklin Joint,Forest Ridge Elementary,Forest Ridge Elementary — All Students,2024-25,18.2,1.9,11.7,
chronic_absenteeism,Oak Creek-Franklin Joint,Meadowview Elementary,Meadowview Elementary — All Students,2018-19,5.1,,,
chronic_absenteeism,Oak Creek-Franklin Joint,Meadowview Elementary,Meadowview Elementary — All Students,2019-20,7.8,2.7,52.9,
chronic_absenteeism,Oak Creek-Franklin Joint,Meadowview Elementary,Meadowview Elementary — All Students,2020-21,2.4,-5.4,-69.2,
chronic_absenteeism,Oak Creek-Franklin Joint,Meadowview Elementary,Meadowview Elementary — All Students,2021-22,11.4,9.0,375.0,
chronic_absenteeism,Oak Creek-Franklin Joint,Meadowview Elementary,Meadowview Elementary — All Students,2022-23,11.2,-0.2,-1.8,
chronic_absenteeism,Oak Creek-Franklin Joint,Meadowview Elementary,Meadowview Elementary — All Students,2023-24,5.1,-6.1,-54.5,
chronic_absenteeism,Oak Creek-Franklin Joint,Meadowview Elementary,Meadowview Elementary — All Students,2024-25,8.7,3.6,70.6,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek East Middle,Oak Creek East Middle — All Students,2018-19,7.6,,,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek East Middle,Oak Creek East Middle — All Students,2019-20,10.3,2.7,35.5,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek East Middle,Oak Creek East Middle — All Students,2020-21,11.2,0.9,8.7,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek East Middle,Oak Creek East Middle — All Students,2021-22,15.0,3.8,33.9,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek East Middle,Oak Creek East Middle — All Students,2022-23,13.3,-1.7,-11.3,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek East Middle,Oak Creek East Middle — All Students,2023-24,11.7,-1.6,-12.0,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek East Middle,Oak Creek East Middle — All Students,2024-25,11.2,-0.5,-4.3,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek High,Oak Creek High — All Students,2018-19,15.7,,,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek High,Oak Creek High — All Students,2019-20,14.0,-1.7,-10.8,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek High,Oak Creek High — All Students,2020-21,15.0,1.0,7.1,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek High,Oak Creek High — All Students,2021-22,18.8,3.8,25.3,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek High,Oak Creek High — All Students,2022-23,17.0,-1.8,-9.6,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek High,Oak Creek High — All Students,2023-24,18.3,1.3,7.6,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek High,Oak Creek High — All Students,2024-25,20.9,2.6,14.2,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek West Middle,Oak Creek West Middle — All Students,2018-19,7.6,,,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek West Middle,Oak Creek West Middle — All Students,2019-20,7.7,0.1,1.3,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek West Middle,Oak Creek West Middle — All Students,2020-21,18.0,10.3,133.8,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek West Middle,Oak Creek West Middle — All Students,2021-22,18.5,0.5,2.8,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek West Middle,Oak Creek West Middle — All Students,2022-23,17.9,-0.6,-3.2,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek West Middle,Oak Creek West Middle — All Students,2023-24,17.2,-0.7,-3.9,
chronic_absenteeism,Oak Creek-Franklin Joint,Oak Creek West Middle,Oak Creek West Middle — All Students,2024-25,14.3,-2.9,-16.9,
chronic_absenteeism,Oak Creek-Franklin Joint,Shepard Hills Elementary,Shepard Hills Elementary — All Students,2018-19,8.2,,,
chronic_absenteeism,Oak Creek-Franklin Joint,Shepard Hills Elementary,Shepard Hills Elementary — All Students,2019-20,10.0,1.8,22.0,
chronic_absenteeism,Oak Creek-Franklin Joint,Shepard Hills Elementary,Shepard Hills Elementary — All Students,2020-21,6.0,-4.0,-40.0,
chronic_absenteeism,Oak Creek-Franklin Joint,Shepard Hills Elementary,Shepard Hills Elementary — All Students,2021-22,15.7,9.7,161.7,
chronic_absenteeism,Oak Creek-Franklin Joint,Shepard Hills Elementary,Shepard Hills Elementary — All Students,2022-23,10.0,-5.7,-36.3,
chronic_absenteeism,Oak Creek-Franklin Joint,Shepard Hills Elementary,Shepard Hills Elementary — All Students,2023-24,13.9,3.9,39.0,
chronic_absenteeism,Oak Creek-Franklin Joint,Shepard Hills Elementary,Shepard Hills Elementary — All Students,2024-25,9.6,-4.3,-30.9,
chronic_absenteeism,Pathways High,Pathways High,Pathways High — All Students,2018-19,29.1,,,
chronic_absenteeism,Pathways High,Pathways High,Pathways High — All Students,2019-20,11.7,-17.4,-59.8,
chronic_absenteeism,Pathways High,Pathways High,Pathways High — All Students,2020-21,15.7,4.0,34.2,
chronic_absenteeism,Pathways High,Pathways High,Pathways High — All Students,2021-22,35.9,20.2,128.7,
chronic_absenteeism,Pathways High,Pathways High,Pathways High — All Students,2022-23,54.0,18.1,50.4,
chronic_absenteeism,Pathways High,Pathways High,Pathways High — All Students,2023-24,40.4,-13.6,-25.2,
chronic_absenteeism,Pathways High,Pathways High,Pathways High — All Students,2024-25,47.0,6.6,16.3,
chronic_absenteeism,Penfield Montessori Academy,Penfield Montessori Academy,Penfield Montessori Academy — All Students,2018-19,29.6,,,
chronic_absenteeism,Penfield Montessori Academy,Penfield Montessori Academy,Penfield Montessori Academy — All Students,2019-20,16.9,-12.7,-42.9,
chronic_absenteeism,Penfield Montessori Academy,Penfield Montessori Academy,Penfield Montessori Academy — All Students,2020-21,20.5,3.6,21.3,
chronic_absenteeism,Penfield Montessori Academy,Penfield Montessori Academy,Penfield Montessori Academy — All Students,2021-22,44.4,23.9,116.6,
chronic_absenteeism,Penfield Montessori Academy,Penfield Montessori Academy,Penfield Montessori Academy — All Students,2022-23,38.5,-5.9,-13.3,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Southside Community Prep,Rocketship Southside Community Prep — All Students,2018-19,19.2,,,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Southside Community Prep,Rocketship Southside Community Prep — All Students,2019-20,19.4,0.2,1.0,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Southside Community Prep,Rocketship Southside Community Prep — All Students,2020-21,57.9,38.5,198.5,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Southside Community Prep,Rocketship Southside Community Prep — All Students,2021-22,41.7,-16.2,-28.0,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Southside Community Prep,Rocketship Southside Community Prep — All Students,2022-23,41.8,0.1,0.2,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Southside Community Prep,Rocketship Southside Community Prep — All Students,2023-24,46.1,4.3,10.3,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Southside Community Prep,Rocketship Southside Community Prep — All Students,2024-25,30.2,-15.9,-34.5,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Transformation Prep,Rocketship Transformation Prep — All Students,2018-19,29.1,,,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Transformation Prep,Rocketship Transformation Prep — All Students,2019-20,34.3,5.2,17.9,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Transformation Prep,Rocketship Transformation Prep — All Students,2020-21,58.3,24.0,70.0,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Transformation Prep,Rocketship Transformation Prep — All Students,2021-22,54.5,-3.8,-6.5,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Transformation Prep,Rocketship Transformation Prep — All Students,2022-23,62.3,7.8,14.3,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Transformation Prep,Rocketship Transformation Prep — All Students,2023-24,57.4,-4.9,-7.9,
chronic_absenteeism,Rocketship Education Wisconsin,Rocketship Transformation Prep,Rocketship Transformation Prep — All Students,2024-25,41.3,-16.1,-28.0,
chronic_absenteeism,Saint Francis,Deer Creek Intermediate,Deer Creek Intermediate — All Students,2018-19,14.8,,,
chronic_absenteeism,Saint Francis,Deer Creek Intermediate,Deer Creek Intermediate — All Students,2019-20,18.6,3.8,25.7,
chronic_absenteeism,Saint Francis,Deer Creek Intermediate,Deer Creek Intermediate — All Students,2020-21,18.6,0.0,0.0,
chronic_absenteeism,Saint Francis,Deer Creek Intermediate,Deer Creek Intermediate — All Students,2021-22,34.1,15.5,83.3,
chronic_absenteeism,Saint Francis,Deer Creek Intermediate,Deer Creek Intermediate — All Students,2022-23,15.3,-18.8,-55.1,
chronic_absenteeism,Saint Francis,Deer Creek Intermediate,Deer Creek Intermediate — All Students,2023-24,15.4,0.1,0.7,
chronic_absenteeism,Saint Francis,Deer Creek Intermediate,Deer Creek Intermediate — All Students,2024-25,16.7,1.3,8.4,
chronic_absenteeism,Saint Francis,Saint Francis High,Saint Francis High — All Students,2018-19,18.6,,,
chronic_absenteeism,Saint Francis,Saint Francis High,Saint Francis High — All Students,2019-20,22.9,4.3,23.1,
chronic_absenteeism,Saint Francis,Saint Francis High,Saint Francis High — All Students,2020-21,19.4,-3.5,-15.3,
chronic_absenteeism,Saint Francis,Saint Francis High,Saint Francis High — All Students,2021-22,37.6,18.2,93.8,
chronic_absenteeism,Saint Francis,Saint Francis High,Saint Francis High — All Students,2022-23,26.6,-11.0,-29.3,
chronic_absenteeism,Saint Francis,Saint Francis High,Saint Francis High — All Students,2023-24,18.9,-7.7,-28.9,
chronic_absenteeism,Saint Francis,Saint Francis High,Saint Francis High — All Students,2024-25,22.6,3.7,19.6,
chronic_absenteeism,Saint Francis,Willow Glen Primary School,Willow Glen Primary School — All Students,2018-19,10.9,,,
chronic_absenteeism,Saint Francis,Willow Glen Primary School,Willow Glen Primary School — All Students,2019-20,14.1,3.2,29.4,
chronic_absenteeism,Saint Francis,Willow Glen Primary School,Willow Glen Primary School — All Students,2020-21,22.1,8.0,56.7,
chronic_absenteeism,Saint Francis,Willow Glen Primary School,Willow Glen Primary School — All Students,2021-22,33.7,11.6,52.5,
chronic_absenteeism,Saint Francis,Willow Glen Primary School,Willow Glen Primary School — All Students,2022-23,17.2,-16.5,-49.0,
chronic_absenteeism,Saint Francis,Willow Glen Primary School,Willow Glen Primary School — All Students,2023-24,17.3,0.1,0.6,
chronic_absenteeism,Saint Francis,Willow Glen Primary School,Willow Glen Primary School — All Students,2024-25,19.8,2.5,14.5,
chronic_absenteeism,School for Early Development and Achievement (SEDA),School for Early Development and Achievement (SEDA),School for Early Development and Achievement (SEDA) — All Students,2018-19,68.0,,,
chronic_absenteeism,Seeds of Health,Seeds of Health Elementary Program,Seeds of Health Elementary Program — All Students,2018-19,17.8,,,
chronic_absenteeism,Seeds of Health,Seeds of Health Elementary Program,Seeds of Health Elementary Program — All Students,2019-20,24.7,6.9,38.8,
chronic_absenteeism,Seeds of Health,Seeds of Health Elementary Program,Seeds of Health Elementary Program — All Students,2020-21,45.2,20.5,83.0,
chronic_absenteeism,Seeds of Health,Seeds of Health Elementary Program,Seeds of Health Elementary Program — All Students,2021-22,52.3,7.1,15.7,
chronic_absenteeism,Seeds of Health,Seeds of Health Elementary Program,Seeds of Health Elementary Program — All Students,2022-23,44.9,-7.4,-14.1,
chronic_absenteeism,Seeds of Health,Seeds of Health Elementary Program,Seeds of Health Elementary Program — All Students,2023-24,34.2,-10.7,-23.8,
chronic_absenteeism,Seeds of Health,Seeds of Health Elementary Program,Seeds of Health Elementary Program — All Students,2024-25,36.9,2.7,7.9,
chronic_absenteeism,Seeds of Health,Tenor High,Tenor High — All Students,2018-19,6.5,,,
chronic_absenteeism,Seeds of Health,Tenor High,Tenor High — All Students,2019-20,11.2,4.7,72.3,
chronic_absenteeism,Seeds of Health,Tenor High,Tenor High — All Students,2020-21,35.9,24.7,220.5,
chronic_absenteeism,Seeds of Health,Tenor High,Tenor High — All Students,2021-22,39.7,3.8,10.6,
chronic_absenteeism,Seeds of Health,Tenor High,Tenor High — All Students,2022-23,39.0,-0.7,-1.8,
chronic_absenteeism,Seeds of Health,Tenor High,Tenor High — All Students,2023-24,29.7,-9.3,-23.8,
chronic_absenteeism,Seeds of Health,Tenor High,Tenor High — All Students,2024-25,32.3,2.6,8.8,
chronic_absenteeism,Seeds of Health,Veritas High,Veritas High — All Students,2018-19,9.6,,,
chronic_absenteeism,Seeds of Health,Veritas High,Veritas High — All Students,2019-20,14.0,4.4,45.8,
chronic_absenteeism,Seeds of Health,Veritas High,Veritas High — All Students,2020-21,28.3,14.3,102.1,
chronic_absenteeism,Seeds of Health,Veritas High,Veritas High — All Students,2021-22,38.2,9.9,35.0,
chronic_absenteeism,Seeds of Health,Veritas High,Veritas High — All Students,2022-23,26.3,-11.9,-31.2,
chronic_absenteeism,Seeds of Health,Veritas High,Veritas High — All Students,2023-24,22.0,-4.3,-16.3,
chronic_absenteeism,Seeds of Health,Veritas High,Veritas High — All Students,2024-25,20.2,-1.8,-8.2,
chronic_absenteeism,Shorewood,Atwater Elementary,Atwater Elementary — All Students,2018-19,7.5,,,
chronic_absenteeism,Shorewood,Atwater Elementary,Atwater Elementary — All Students,2019-20,8.3,0.8,10.7,
chronic_absenteeism,Shorewood,Atwater Elementary,Atwater Elementary — All Students,2020-21,1.8,-6.5,-78.3,
chronic_absenteeism,Shorewood,Atwater Elementary,Atwater Elementary — All Students,2021-22,23.2,21.4,1188.9,
chronic_absenteeism,Shorewood,Atwater Elementary,Atwater Elementary — All Students,2022-23,19.0,-4.2,-18.1,
chronic_absenteeism,Shorewood,Atwater Elementary,Atwater Elementary — All Students,2023-24,6.8,-12.2,-64.2,
chronic_absenteeism,Shorewood,Atwater Elementary,Atwater Elementary — All Students,2024-25,3.6,-3.2,-47.1,
chronic_absenteeism,Shorewood,Lake Bluff Elementary,Lake Bluff Elementary — All Students,2018-19,7.2,,,
chronic_absenteeism,Shorewood,Lake Bluff Elementary,Lake Bluff Elementary — All Students,2019-20,9.3,2.1,29.2,
chronic_absenteeism,Shorewood,Lake Bluff Elementary,Lake Bluff Elementary — All Students,2020-21,2.8,-6.5,-69.9,
chronic_absenteeism,Shorewood,Lake Bluff Elementary,Lake Bluff Elementary — All Students,2021-22,19.6,16.8,600.0,
chronic_absenteeism,Shorewood,Lake Bluff Elementary,Lake Bluff Elementary — All Students,2022-23,12.4,-7.2,-36.7,
chronic_absenteeism,Shorewood,Lake Bluff Elementary,Lake Bluff Elementary — All Students,2023-24,6.6,-5.8,-46.8,
chronic_absenteeism,Shorewood,Lake Bluff Elementary,Lake Bluff Elementary — All Students,2024-25,4.8,-1.8,-27.3,
chronic_absenteeism,Shorewood,New Horizons for Learning,New Horizons for Learning — All Students,2018-19,69.6,,,
chronic_absenteeism,Shorewood,New Horizons for Learning,New Horizons for Learning — All Students,2019-20,60.0,-9.6,-13.8,
chronic_absenteeism,Shorewood,New Horizons for Learning,New Horizons for Learning — All Students,2020-21,28.6,-31.4,-52.3,
chronic_absenteeism,Shorewood,New Horizons for Learning,New Horizons for Learning — All Students,2021-22,86.4,57.8,202.1,
chronic_absenteeism,Shorewood,New Horizons for Learning,New Horizons for Learning — All Students,2022-23,80.0,-6.4,-7.4,
chronic_absenteeism,Shorewood,New Horizons for Learning,New Horizons for Learning — All Students,2023-24,64.0,-16.0,-20.0,
chronic_absenteeism,Shorewood,New Horizons for Learning,New Horizons for Learning — All Students,2024-25,60.9,-3.1,-4.8,
chronic_absenteeism,Shorewood,Shorewood High,Shorewood High — All Students,2018-19,17.5,,,
chronic_absenteeism,Shorewood,Shorewood High,Shorewood High — All Students,2019-20,18.2,0.7,4.0,
chronic_absenteeism,Shorewood,Shorewood High,Shorewood High — All Students,2020-21,11.3,-6.9,-37.9,
chronic_absenteeism,Shorewood,Shorewood High,Shorewood High — All Students,2021-22,35.9,24.6,217.7,
chronic_absenteeism,Shorewood,Shorewood High,Shorewood High — All Students,2022-23,33.3,-2.6,-7.2,
chronic_absenteeism,Shorewood,Shorewood High,Shorewood High — All Students,2023-24,22.3,-11.0,-33.0,
chronic_absenteeism,Shorewood,Shorewood High,Shorewood High — All Students,2024-25,18.3,-4.0,-17.9,
chronic_absenteeism,Shorewood,Shorewood Intermediate,Shorewood Intermediate — All Students,2018-19,11.8,,,
chronic_absenteeism,Shorewood,Shorewood Intermediate,Shorewood Intermediate — All Students,2019-20,11.6,-0.2,-1.7,
chronic_absenteeism,Shorewood,Shorewood Intermediate,Shorewood Intermediate — All Students,2020-21,5.8,-5.8,-50.0,
chronic_absenteeism,Shorewood,Shorewood Intermediate,Shorewood Intermediate — All Students,2021-22,21.8,16.0,275.9,
chronic_absenteeism,Shorewood,Shorewood Intermediate,Shorewood Intermediate — All Students,2022-23,23.8,2.0,9.2,
chronic_absenteeism,Shorewood,Shorewood Intermediate,Shorewood Intermediate — All Students,2023-24,5.1,-18.7,-78.6,
chronic_absenteeism,Shorewood,Shorewood Intermediate,Shorewood Intermediate — All Students,2024-25,5.0,-0.1,-2.0,
chronic_absenteeism,South Milwaukee,Blakewood Elementary,Blakewood Elementary — All Students,2018-19,7.8,,,
chronic_absenteeism,South Milwaukee,Blakewood Elementary,Blakewood Elementary — All Students,2019-20,14.6,6.8,87.2,
chronic_absenteeism,South Milwaukee,Blakewood Elementary,Blakewood Elementary — All Students,2020-21,13.9,-0.7,-4.8,
chronic_absenteeism,South Milwaukee,Blakewood Elementary,Blakewood Elementary — All Students,2021-22,20.2,6.3,45.3,
chronic_absenteeism,South Milwaukee,Blakewood Elementary,Blakewood Elementary — All Students,2022-23,17.5,-2.7,-13.4,
chronic_absenteeism,South Milwaukee,Blakewood Elementary,Blakewood Elementary — All Students,2023-24,20.8,3.3,18.9,
chronic_absenteeism,South Milwaukee,Blakewood Elementary,Blakewood Elementary — All Students,2024-25,19.1,-1.7,-8.2,
chronic_absenteeism,South Milwaukee,E W Luther Elementary,E W Luther Elementary — All Students,2018-19,5.0,,,
chronic_absenteeism,South Milwaukee,E W Luther Elementary,E W Luther Elementary — All Students,2019-20,14.3,9.3,186.0,
chronic_absenteeism,South Milwaukee,E W Luther Elementary,E W Luther Elementary — All Students,2020-21,12.7,-1.6,-11.2,
chronic_absenteeism,South Milwaukee,E W Luther Elementary,E W Luther Elementary — All Students,2021-22,11.5,-1.2,-9.4,
chronic_absenteeism,South Milwaukee,E W Luther Elementary,E W Luther Elementary — All Students,2022-23,6.4,-5.1,-44.3,
chronic_absenteeism,South Milwaukee,E W Luther Elementary,E W Luther Elementary — All Students,2023-24,9.7,3.3,51.6,
chronic_absenteeism,South Milwaukee,E W Luther Elementary,E W Luther Elementary — All Students,2024-25,14.0,4.3,44.3,
chronic_absenteeism,South Milwaukee,Lakeview Elementary,Lakeview Elementary — All Students,2018-19,13.6,,,
chronic_absenteeism,South Milwaukee,Lakeview Elementary,Lakeview Elementary — All Students,2019-20,8.4,-5.2,-38.2,
chronic_absenteeism,South Milwaukee,Lakeview Elementary,Lakeview Elementary — All Students,2020-21,23.1,14.7,175.0,
chronic_absenteeism,South Milwaukee,Lakeview Elementary,Lakeview Elementary — All Students,2021-22,21.1,-2.0,-8.7,
chronic_absenteeism,South Milwaukee,Lakeview Elementary,Lakeview Elementary — All Students,2022-23,10.5,-10.6,-50.2,
chronic_absenteeism,South Milwaukee,Lakeview Elementary,Lakeview Elementary — All Students,2023-24,16.8,6.3,60.0,
chronic_absenteeism,South Milwaukee,Lakeview Elementary,Lakeview Elementary — All Students,2024-25,15.9,-0.9,-5.4,
chronic_absenteeism,South Milwaukee,Rawson Elementary,Rawson Elementary — All Students,2018-19,13.5,,,
chronic_absenteeism,South Milwaukee,Rawson Elementary,Rawson Elementary — All Students,2019-20,12.8,-0.7,-5.2,
chronic_absenteeism,South Milwaukee,Rawson Elementary,Rawson Elementary — All Students,2020-21,22.4,9.6,75.0,
chronic_absenteeism,South Milwaukee,Rawson Elementary,Rawson Elementary — All Students,2021-22,13.1,-9.3,-41.5,
chronic_absenteeism,South Milwaukee,Rawson Elementary,Rawson Elementary — All Students,2022-23,18.3,5.2,39.7,
chronic_absenteeism,South Milwaukee,Rawson Elementary,Rawson Elementary — All Students,2023-24,22.3,4.0,21.9,
chronic_absenteeism,South Milwaukee,Rawson Elementary,Rawson Elementary — All Students,2024-25,27.2,4.9,22.0,
chronic_absenteeism,South Milwaukee,South Milwaukee High,South Milwaukee High — All Students,2018-19,16.9,,,
chronic_absenteeism,South Milwaukee,South Milwaukee High,South Milwaukee High — All Students,2019-20,18.8,1.9,11.2,
chronic_absenteeism,South Milwaukee,South Milwaukee High,South Milwaukee High — All Students,2020-21,21.2,2.4,12.8,
chronic_absenteeism,South Milwaukee,South Milwaukee High,South Milwaukee High — All Students,2021-22,32.7,11.5,54.2,
chronic_absenteeism,South Milwaukee,South Milwaukee High,South Milwaukee High — All Students,2022-23,32.6,-0.1,-0.3,
chronic_absenteeism,South Milwaukee,South Milwaukee High,South Milwaukee High — All Students,2023-24,37.9,5.3,16.3,
chronic_absenteeism,South Milwaukee,South Milwaukee High,South Milwaukee High — All Students,2024-25,39.4,1.5,4.0,
chronic_absenteeism,South Milwaukee,South Milwaukee Middle,South Milwaukee Middle — All Students,2018-19,21.7,,,
chronic_absenteeism,South Milwaukee,South Milwaukee Middle,South Milwaukee Middle — All Students,2019-20,15.1,-6.6,-30.4,
chronic_absenteeism,South Milwaukee,South Milwaukee Middle,South Milwaukee Middle — All Students,2020-21,20.8,5.7,37.7,
chronic_absenteeism,South Milwaukee,South Milwaukee Middle,South Milwaukee Middle — All Students,2021-22,24.3,3.5,16.8,
chronic_absenteeism,South Milwaukee,South Milwaukee Middle,South Milwaukee Middle — All Students,2022-23,20.9,-3.4,-14.0,
chronic_absenteeism,South Milwaukee,South Milwaukee Middle,South Milwaukee Middle — All Students,2023-24,28.5,7.6,36.4,
chronic_absenteeism,South Milwaukee,South Milwaukee Middle,South Milwaukee Middle — All Students,2024-25,24.0,-4.5,-15.8,
chronic_absenteeism,Stellar Collegiate Charter School,Stellar Collegiate Charter School,Stellar Collegiate Charter School — All Students,2018-19,0.8,,,
chronic_absenteeism,Stellar Collegiate Charter School,Stellar Collegiate Charter School,Stellar Collegiate Charter School — All Students,2019-20,5.1,4.3,537.5,
chronic_absenteeism,Stellar Collegiate Charter School,Stellar Collegiate Charter School,Stellar Collegiate Charter School — All Students,2020-21,33.5,28.4,556.9,
chronic_absenteeism,Stellar Collegiate Charter School,Stellar Collegiate Charter School,Stellar Collegiate Charter School — All Students,2021-22,39.5,6.0,17.9,
chronic_absenteeism,Trans Center for Youth,Escuela Verde,Escuela Verde — All Students,2022-23,54.2,,,
chronic_absenteeism,Trans Center for Youth,Escuela Verde,Escuela Verde — All Students,2023-24,50.0,-4.2,-7.7,
chronic_absenteeism,Trans Center for Youth,Escuela Verde,Escuela Verde — All Students,2024-25,70.7,20.7,41.4,
chronic_absenteeism,United Community Center,Bruce Guadalupe,Bruce Guadalupe — All Students,2022-23,21.8,,,
chronic_absenteeism,United Community Center,Bruce Guadalupe,Bruce Guadalupe — All Students,2023-24,21.2,-0.6,-2.8,
chronic_absenteeism,United Community Center,Bruce Guadalupe,Bruce Guadalupe — All Students,2024-25,15.9,-5.3,-25.0,
chronic_absenteeism,United Community Center,United Community Center Acosta Middle School,United Community Center Acosta Middle School — All Students,2022-23,40.8,,,
chronic_absenteeism,United Community Center,United Community Center Acosta Middle School,United Community Center Acosta Middle School — All Students,2023-24,28.7,-12.1,-29.7,
chronic_absenteeism,United Community Center,United Community Center Acosta Middle School,United Community Center Acosta Middle School — All Students,2024-25,19.4,-9.3,-32.4,
chronic_absenteeism,United Community Center Acosta Middle School,United Community Center Acosta Middle School,United Community Center Acosta Middle School — All Students,2018-19,18.7,,,
chronic_absenteeism,United Community Center Acosta Middle School,United Community Center Acosta Middle School,United Community Center Acosta Middle School — All Students,2019-20,9.9,-8.8,-47.1,
chronic_absenteeism,United Community Center Acosta Middle School,United Community Center Acosta Middle School,United Community Center Acosta Middle School — All Students,2020-21,19.0,9.1,91.9,
chronic_absenteeism,United Community Center Acosta Middle School,United Community Center Acosta Middle School,United Community Center Acosta Middle School — All Students,2021-22,51.7,32.7,172.1,
chronic_absenteeism,Wauwatosa,East High,East High — All Students,2018-19,20.2,,,
chronic_absenteeism,Wauwatosa,East High,East High — All Students,2019-20,16.3,-3.9,-19.3,
chronic_absenteeism,Wauwatosa,East High,East High — All Students,2020-21,25.0,8.7,53.4,
chronic_absenteeism,Wauwatosa,East High,East High — All Students,2021-22,22.1,-2.9,-11.6,
chronic_absenteeism,Wauwatosa,East High,East High — All Students,2022-23,23.1,1.0,4.5,
chronic_absenteeism,Wauwatosa,East High,East High — All Students,2023-24,15.7,-7.4,-32.0,
chronic_absenteeism,Wauwatosa,East High,East High — All Students,2024-25,18.7,3.0,19.1,
chronic_absenteeism,Wauwatosa,Eisenhower Elementary,Eisenhower Elementary — All Students,2018-19,12.2,,,
chronic_absenteeism,Wauwatosa,Eisenhower Elementary,Eisenhower Elementary — All Students,2019-20,12.3,0.1,0.8,
chronic_absenteeism,Wauwatosa,Eisenhower Elementary,Eisenhower Elementary — All Students,2020-21,14.5,2.2,17.9,
chronic_absenteeism,Wauwatosa,Eisenhower Elementary,Eisenhower Elementary — All Students,2021-22,14.7,0.2,1.4,
chronic_absenteeism,Wauwatosa,Eisenhower Elementary,Eisenhower Elementary — All Students,2022-23,18.9,4.2,28.6,
chronic_absenteeism,Wauwatosa,Eisenhower Elementary,Eisenhower Elementary — All Students,2023-24,12.8,-6.1,-32.3,
chronic_absenteeism,Wauwatosa,Eisenhower Elementary,Eisenhower Elementary — All Students,2024-25,14.2,1.4,10.9,
chronic_absenteeism,Wauwatosa,Jefferson Elementary,Jefferson Elementary — All Students,2018-19,5.9,,,
chronic_absenteeism,Wauwatosa,Jefferson Elementary,Jefferson Elementary — All Students,2019-20,5.0,-0.9,-15.3,
chronic_absenteeism,Wauwatosa,Jefferson Elementary,Jefferson Elementary — All Students,2020-21,5.2,0.2,4.0,
chronic_absenteeism,Wauwatosa,Jefferson Elementary,Jefferson Elementary — All Students,2021-22,12.8,7.6,146.2,
chronic_absenteeism,Wauwatosa,Jefferson Elementary,Jefferson Elementary — All Students,2022-23,11.8,-1.0,-7.8,
chronic_absenteeism,Wauwatosa,Jefferson Elementary,Jefferson Elementary — All Students,2023-24,5.8,-6.0,-50.8,
chronic_absenteeism,Wauwatosa,Jefferson Elementary,Jefferson Elementary — All Students,2024-25,5.6,-0.2,-3.4,
chronic_absenteeism,Wauwatosa,Lincoln Elementary,Lincoln Elementary — All Students,2018-19,1.9,,,
chronic_absenteeism,Wauwatosa,Lincoln Elementary,Lincoln Elementary — All Students,2019-20,6.5,4.6,242.1,
chronic_absenteeism,Wauwatosa,Lincoln Elementary,Lincoln Elementary — All Students,2020-21,1.6,-4.9,-75.4,
chronic_absenteeism,Wauwatosa,Lincoln Elementary,Lincoln Elementary — All Students,2021-22,5.0,3.4,212.5,
chronic_absenteeism,Wauwatosa,Lincoln Elementary,Lincoln Elementary — All Students,2022-23,7.5,2.5,50.0,
chronic_absenteeism,Wauwatosa,Lincoln Elementary,Lincoln Elementary — All Students,2023-24,5.2,-2.3,-30.7,
