metric,subject,dimension,district,school,year,focus_group,focus_rate,reference_group,reference_rate,focus_reference_ratio,highest_group,highest_rate,lowest_group,lowest_rate,high_low_ratio
forward,social,Economic Status,Milwaukee,Whitman Elementary,2024-25,Not Econ Disadv,57.1,Econ Disadv,26.8,2.13,Not Econ Disadv,57.1,Econ Disadv,26.8,2.13
forward,social,Economic Status,South Milwaukee,South Milwaukee Middle,2024-25,Not Econ Disadv,68.0,Econ Disadv,32.0,2.12,Not Econ Disadv,68.0,Econ Disadv,32.0,2.12
forward,social,Economic Status,Greendale,Greendale High,2024-25,Not Econ Disadv,77.6,Econ Disadv,38.1,2.04,Not Econ Disadv,77.6,Econ Disadv,38.1,2.04
forward,social,Economic Status,Wauwatosa,East High,2024-25,Not Econ Disadv,73.3,Econ Disadv,36.0,2.04,Not Econ Disadv,73.3,Econ Disadv,36.0,2.04
forward,social,Economic Status,Glendale-River Hills,Glen Hills Middle,2024-25,Not Econ Disadv,74.7,Econ Disadv,37.3,2.0,Not Econ Disadv,74.7,Econ Disadv,37.3,2.0
forward,social,Economic Status,Milwaukee,Milwaukee High School of the Arts,2024-25,Not Econ Disadv,34.2,Econ Disadv,17.8,1.92,Not Econ Disadv,34.2,Econ Disadv,17.8,1.92
forward,social,Economic Status,Milwaukee,Milwaukee School of Languages,2024-25,Not Econ Disadv,49.1,Econ Disadv,25.6,1.92,Not Econ Disadv,49.1,Econ Disadv,25.6,1.92
forward,social,Economic Status,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,2024-25,Not Econ Disadv,65.4,Econ Disadv,34.9,1.87,Not Econ Disadv,65.4,Econ Disadv,34.9,1.87
forward,social,Economic Status,Wauwatosa,Whitman Middle,2024-25,Not Econ Disadv,80.2,Econ Disadv,43.1,1.86,Not Econ Disadv,80.2,Econ Disadv,43.1,1.86
forward,social,Economic Status,Milwaukee,Humboldt Park Elementary,2024-25,Not Econ Disadv,71.4,Econ Disadv,39.8,1.79,Not Econ Disadv,71.4,Econ Disadv,39.8,1.79
forward,social,Economic Status,West Allis-West Milwaukee,Nathan Hale High,2024-25,Not Econ Disadv,41.9,Econ Disadv,23.4,1.79,Not Econ Disadv,41.9,Econ Disadv,23.4,1.79
forward,social,Economic Status,Nicolet Union High School,Nicolet High,2024-25,Not Econ Disadv,61.5,Econ Disadv,34.5,1.78,Not Econ Disadv,61.5,Econ Disadv,34.5,1.78
forward,social,Economic Status,Brown Deer,Brown Deer Elementary,2024-25,Not Econ Disadv,67.7,Econ Disadv,38.5,1.76,Not Econ Disadv,67.7,Econ Disadv,38.5,1.76
forward,social,Economic Status,Shorewood,Shorewood High,2024-25,Not Econ Disadv,69.2,Econ Disadv,40.0,1.73,Not Econ Disadv,69.2,Econ Disadv,40.0,1.73
forward,social,Economic Status,Milwaukee,Hamilton High,2024-25,Not Econ Disadv,22.5,Econ Disadv,13.1,1.72,Not Econ Disadv,22.5,Econ Disadv,13.1,1.72
forward,social,Economic Status,Milwaukee,MacDowell Montessori School K3-12,2024-25,Not Econ Disadv,59.1,Econ Disadv,34.4,1.72,Not Econ Disadv,59.1,Econ Disadv,34.4,1.72
forward,social,Economic Status,Milwaukee,Highland Community School,2024-25,Not Econ Disadv,85.0,Econ Disadv,50.0,1.7,Not Econ Disadv,85.0,Econ Disadv,50.0,1.7
forward,social,Economic Status,Milwaukee,Reagan College Preparatory High,2024-25,Not Econ Disadv,75.5,Econ Disadv,44.3,1.7,Not Econ Disadv,75.5,Econ Disadv,44.3,1.7
forward,social,Economic Status,Greenfield,Greenfield High,2024-25,Not Econ Disadv,45.9,Econ Disadv,27.1,1.69,Not Econ Disadv,45.9,Econ Disadv,27.1,1.69
forward,social,Economic Status,Oak Creek-Franklin Joint,Oak Creek High,2024-25,Not Econ Disadv,52.6,Econ Disadv,31.2,1.69,Not Econ Disadv,52.6,Econ Disadv,31.2,1.69
forward,social,Economic Status,Shorewood,Atwater Elementary,2024-25,Not Econ Disadv,97.8,Econ Disadv,58.3,1.68,Not Econ Disadv,97.8,Econ Disadv,58.3,1.68
forward,social,Economic Status,Wauwatosa,Underwood Elementary,2024-25,Not Econ Disadv,83.3,Econ Disadv,50.0,1.67,Not Econ Disadv,83.3,Econ Disadv,50.0,1.67
forward,social,Economic Status,Wauwatosa,Longfellow Middle,2024-25,Not Econ Disadv,90.5,Econ Disadv,55.3,1.64,Not Econ Disadv,90.5,Econ Disadv,55.3,1.64
forward,social,Economic Status,Milwaukee,Riverside High,2024-25,Not Econ Disadv,26.7,Econ Disadv,16.4,1.63,Not Econ Disadv,26.7,Econ Disadv,16.4,1.63
forward,social,Economic Status,Whitnall,Hales Corners Elementary,2024-25,Not Econ Disadv,90.9,Econ Disadv,56.7,1.6,Not Econ Disadv,90.9,Econ Disadv,56.7,1.6
forward,social,Economic Status,Milwaukee,Milwaukee College Preparatory School -- 36th Street Campus,2024-25,Not Econ Disadv,50.0,Econ Disadv,31.8,1.57,Not Econ Disadv,50.0,Econ Disadv,31.8,1.57
forward,social,Economic Status,Oak Creek-Franklin Joint,Shepard Hills Elementary,2024-25,Not Econ Disadv,72.3,Econ Disadv,46.2,1.56,Not Econ Disadv,72.3,Econ Disadv,46.2,1.56
forward,social,Economic Status,Brown Deer,Brown Deer Middle/High,2024-25,Not Econ Disadv,54.0,Econ Disadv,35.1,1.54,Not Econ Disadv,54.0,Econ Disadv,35.1,1.54
forward,social,Economic Status,Cudahy,Cudahy Middle,2024-25,Not Econ Disadv,65.0,Econ Disadv,42.3,1.54,Not Econ Disadv,65.0,Econ Disadv,42.3,1.54
forward,social,Economic Status,Franklin Public,Franklin High,2024-25,Not Econ Disadv,57.8,Econ Disadv,38.1,1.52,Not Econ Disadv,57.8,Econ Disadv,38.1,1.52
forward,social,Economic Status,Milwaukee,Burdick Elementary,2024-25,Not Econ Disadv,77.4,Econ Disadv,50.8,1.52,Not Econ Disadv,77.4,Econ Disadv,50.8,1.52
forward,social,Economic Status,Milwaukee,Milwaukee Parkside School,2024-25,Not Econ Disadv,76.9,Econ Disadv,50.8,1.51,Not Econ Disadv,76.9,Econ Disadv,50.8,1.51
forward,social,Economic Status,Seeds of Health,Tenor High,2024-25,Not Econ Disadv,35.5,Econ Disadv,23.6,1.5,Not Econ Disadv,35.5,Econ Disadv,23.6,1.5
forward,social,Economic Status,Greendale,Greendale Middle,2024-25,Not Econ Disadv,79.4,Econ Disadv,53.8,1.48,Not Econ Disadv,79.4,Econ Disadv,53.8,1.48
forward,social,Economic Status,Milwaukee,Fairview Elementary,2024-25,Not Econ Disadv,73.7,Econ Disadv,50.6,1.46,Not Econ Disadv,73.7,Econ Disadv,50.6,1.46
forward,social,Economic Status,Milwaukee,Cooper Elementary,2024-25,Not Econ Disadv,83.9,Econ Disadv,58.3,1.44,Not Econ Disadv,83.9,Econ Disadv,58.3,1.44
forward,social,Economic Status,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,2024-25,Not Econ Disadv,74.4,Econ Disadv,51.5,1.44,Not Econ Disadv,74.4,Econ Disadv,51.5,1.44
forward,social,Economic Status,Oak Creek-Franklin Joint,Oak Creek West Middle,2024-25,Not Econ Disadv,82.7,Econ Disadv,58.4,1.42,Not Econ Disadv,82.7,Econ Disadv,58.4,1.42
forward,social,Economic Status,South Milwaukee,South Milwaukee High,2024-25,Not Econ Disadv,38.6,Econ Disadv,27.4,1.41,Not Econ Disadv,38.6,Econ Disadv,27.4,1.41
forward,social,Economic Status,Milwaukee,King International,2024-25,Not Econ Disadv,37.5,Econ Disadv,26.7,1.4,Not Econ Disadv,37.5,Econ Disadv,26.7,1.4
forward,social,Economic Status,Milwaukee,Wedgewood Park School,2024-25,Not Econ Disadv,42.9,Econ Disadv,30.9,1.39,Not Econ Disadv,42.9,Econ Disadv,30.9,1.39
forward,social,Economic Status,Saint Francis,Deer Creek Intermediate,2024-25,Not Econ Disadv,65.6,Econ Disadv,47.5,1.38,Not Econ Disadv,65.6,Econ Disadv,47.5,1.38
forward,social,Economic Status,United Community Center,Bruce Guadalupe,2024-25,Not Econ Disadv,61.3,Econ Disadv,44.5,1.38,Not Econ Disadv,61.3,Econ Disadv,44.5,1.38
forward,social,Economic Status,Greenfield,Greenfield Middle,2024-25,Not Econ Disadv,59.3,Econ Disadv,43.5,1.36,Not Econ Disadv,59.3,Econ Disadv,43.5,1.36
forward,social,Economic Status,Milwaukee,Bay View Montessori School,2024-25,Not Econ Disadv,80.5,Econ Disadv,60.0,1.34,Not Econ Disadv,80.5,Econ Disadv,60.0,1.34
forward,social,Economic Status,Milwaukee,Golda Meir School,2024-25,Not Econ Disadv,71.6,Econ Disadv,54.1,1.32,Not Econ Disadv,71.6,Econ Disadv,54.1,1.32
forward,social,Economic Status,Milwaukee,South Division High,2024-25,Econ Disadv,5.0,Not Econ Disadv,3.8,1.32,Econ Disadv,5.0,Not Econ Disadv,3.8,1.32
forward,social,Economic Status,Greenfield,Maple Grove Elementary,2024-25,Not Econ Disadv,48.1,Econ Disadv,36.7,1.31,Not Econ Disadv,48.1,Econ Disadv,36.7,1.31
forward,social,Economic Status,Saint Francis,Saint Francis High,2024-25,Not Econ Disadv,30.2,Econ Disadv,23.3,1.3,Not Econ Disadv,30.2,Econ Disadv,23.3,1.3
forward,social,Economic Status,Milwaukee,Bay View High,2024-25,Not Econ Disadv,14.7,Econ Disadv,11.4,1.29,Not Econ Disadv,14.7,Econ Disadv,11.4,1.29
forward,social,Economic Status,Whitnall,Whitnall High,2024-25,Not Econ Disadv,52.0,Econ Disadv,40.4,1.29,Not Econ Disadv,52.0,Econ Disadv,40.4,1.29
forward,social,Economic Status,Oak Creek-Franklin Joint,Edgewood Elementary,2024-25,Not Econ Disadv,85.3,Econ Disadv,69.0,1.24,Not Econ Disadv,85.3,Econ Disadv,69.0,1.24
forward,social,Economic Status,Whitnall,Whitnall Middle,2024-25,Not Econ Disadv,69.8,Econ Disadv,56.2,1.24,Not Econ Disadv,69.8,Econ Disadv,56.2,1.24
forward,social,Economic Status,Franklin Public,Forest Park Middle,2024-25,Not Econ Disadv,79.6,Econ Disadv,64.7,1.23,Not Econ Disadv,79.6,Econ Disadv,64.7,1.23
forward,social,Economic Status,Milwaukee,Fernwood Montessori,2024-25,Not Econ Disadv,93.3,Econ Disadv,76.0,1.23,Not Econ Disadv,93.3,Econ Disadv,76.0,1.23
forward,social,Economic Status,Greenfield,Elm Dale Elementary,2024-25,Not Econ Disadv,83.3,Econ Disadv,68.0,1.22,Not Econ Disadv,83.3,Econ Disadv,68.0,1.22
forward,social,Economic Status,Woodlands School,Woodlands School,2024-25,Not Econ Disadv,71.1,Econ Disadv,59.3,1.2,Not Econ Disadv,71.1,Econ Disadv,59.3,1.2
forward,social,Economic Status,Milwaukee,Maryland Montessori,2024-25,Not Econ Disadv,87.5,Econ Disadv,75.0,1.17,Not Econ Disadv,87.5,Econ Disadv,75.0,1.17
forward,social,Economic Status,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2024-25,Not Econ Disadv,58.0,Econ Disadv,50.4,1.15,Not Econ Disadv,58.0,Econ Disadv,50.4,1.15
forward,social,Economic Status,Oak Creek-Franklin Joint,Carollton Elementary,2024-25,Econ Disadv,81.8,Not Econ Disadv,75.0,1.09,Econ Disadv,81.8,Not Econ Disadv,75.0,1.09
forward,social,Economic Status,Oak Creek-Franklin Joint,Oak Creek East Middle,2024-25,Econ Disadv,73.2,Not Econ Disadv,68.5,1.07,Econ Disadv,73.2,Not Econ Disadv,68.5,1.07
forward,social,Economic Status,Shorewood,Shorewood Intermediate,2024-25,Not Econ Disadv,82.1,Econ Disadv,77.4,1.06,Not Econ Disadv,82.1,Econ Disadv,77.4,1.06
forward,social,Economic Status,Oak Creek-Franklin Joint,Deerfield Elementary,2024-25,Econ Disadv,80.0,Not Econ Disadv,78.9,1.01,Econ Disadv,80.0,Not Econ Disadv,78.9,1.01
forward,social,Gender,Milwaukee,Obama School of Career and Technical Education,2024-25,Male,18.6,Female,2.9,6.41,Male,18.6,Female,2.9,6.41
forward,social,Gender,Milwaukee,Forest Home Elementary,2024-25,Male,30.6,Female,4.8,6.38,Male,30.6,Female,4.8,6.38
forward,social,Gender,Milwaukee,Carson Academy,2024-25,Female,19.2,Male,3.4,5.65,Female,19.2,Male,3.4,5.65
forward,social,Gender,Milwaukee,Fratney Elementary,2024-25,Male,50.0,Female,13.0,3.85,Male,50.0,Female,13.0,3.85
forward,social,Gender,Milwaukee,Allen-Field Elementary,2024-25,Male,38.7,Female,10.7,3.62,Male,38.7,Female,10.7,3.62
forward,social,Gender,Milwaukee,Pulaski High,2024-25,Male,7.0,Female,2.0,3.5,Male,7.0,Female,2.0,3.5
forward,social,Gender,Milwaukee,Milwaukee Sign Language Elementary,2024-25,Female,18.6,Male,6.7,2.78,Female,18.6,Male,6.7,2.78
forward,social,Gender,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2024-25,Male,17.8,Female,6.8,2.62,Male,17.8,Female,6.8,2.62
forward,social,Gender,Milwaukee,King Jr Elementary,2024-25,Female,22.7,Male,8.7,2.61,Female,22.7,Male,8.7,2.61
forward,social,Gender,Milwaukee,Green Tree Preparatory Academy,2024-25,Female,18.4,Male,7.3,2.52,Female,18.4,Male,7.3,2.52
forward,social,Gender,Milwaukee,Milwaukee Academy of Chinese Language,2024-25,Male,8.9,Female,4.0,2.23,Male,8.9,Female,4.0,2.23
forward,social,Gender,Seeds of Health,Seeds of Health Elementary Program,2024-25,Female,60.0,Male,27.3,2.2,Female,60.0,Male,27.3,2.2
forward,social,Gender,Milwaukee,Franklin Elementary,2024-25,Male,10.0,Female,4.8,2.08,Male,10.0,Female,4.8,2.08
forward,social,Gender,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2024-25,Male,8.5,Female,4.1,2.07,Male,8.5,Female,4.1,2.07
forward,social,Gender,Milwaukee,Fifty-Third Street Elementary,2024-25,Female,28.9,Male,15.0,1.93,Female,28.9,Male,15.0,1.93
forward,social,Gender,West Allis-West Milwaukee,Wilson Elementary,2024-25,Female,64.3,Male,33.3,1.93,Female,64.3,Male,33.3,1.93
forward,social,Gender,Milwaukee,Carmen High School of Science and Technology South Campus,2024-25,Male,29.5,Female,15.9,1.86,Male,29.5,Female,15.9,1.86
forward,social,Gender,Seeds of Health,Veritas High,2024-25,Female,31.4,Male,17.4,1.8,Female,31.4,Male,17.4,1.8
forward,social,Gender,Milwaukee,South Division High,2024-25,Male,6.1,Female,3.5,1.74,Male,6.1,Female,3.5,1.74
forward,social,Gender,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,2024-25,Male,65.5,Female,38.1,1.72,Male,65.5,Female,38.1,1.72
forward,social,Gender,Milwaukee,Burbank Elementary,2024-25,Female,28.0,Male,16.7,1.68,Female,28.0,Male,16.7,1.68
forward,social,Gender,Milwaukee,Lancaster Elementary,2024-25,Female,14.3,Male,8.6,1.66,Female,14.3,Male,8.6,1.66
forward,social,Gender,Milwaukee,Grantosa Drive Elementary,2024-25,Female,17.6,Male,10.9,1.61,Female,17.6,Male,10.9,1.61
forward,social,Gender,Saint Francis,Saint Francis High,2024-25,Female,32.7,Male,20.7,1.58,Female,32.7,Male,20.7,1.58
forward,social,Gender,West Allis-West Milwaukee,Jefferson Elementary,2024-25,Female,56.0,Male,35.5,1.58,Female,56.0,Male,35.5,1.58
forward,social,Gender,Greenfield,Greenfield Middle,2024-25,Female,61.7,Male,39.8,1.55,Female,61.7,Male,39.8,1.55
forward,social,Gender,Milwaukee,Whitman Elementary,2024-25,Male,44.1,Female,28.6,1.54,Male,44.1,Female,28.6,1.54
forward,social,Gender,Milwaukee,Milwaukee School of Languages,2024-25,Female,44.6,Male,29.2,1.53,Female,44.6,Male,29.2,1.53
forward,social,Gender,Milwaukee,River Trail School of Agricultural Science,2024-25,Female,14.7,Male,9.6,1.53,Female,14.7,Male,9.6,1.53
forward,social,Gender,Milwaukee,Milwaukee College Preparatory School -- 38th Street,2024-25,Female,28.9,Male,19.0,1.52,Female,28.9,Male,19.0,1.52
forward,social,Gender,Milwaukee,La Causa Charter School,2024-25,Male,36.4,Female,24.1,1.51,Male,36.4,Female,24.1,1.51
forward,social,Gender,United Community Center,United Community Center Acosta Middle School,2024-25,Male,63.9,Female,42.3,1.51,Male,63.9,Female,42.3,1.51
forward,social,Gender,Milwaukee,Lincoln Avenue Elementary,2024-25,Female,29.0,Male,19.4,1.49,Female,29.0,Male,19.4,1.49
forward,social,Gender,Rocketship Education Wisconsin,Rocketship Southside Community Prep,2024-25,Male,43.3,Female,29.2,1.48,Male,43.3,Female,29.2,1.48
forward,social,Gender,Milwaukee,Morgandale Elementary,2024-25,Female,36.1,Male,25.0,1.44,Female,36.1,Male,25.0,1.44
forward,social,Gender,Milwaukee,Neeskara Elementary,2024-25,Male,14.8,Female,10.3,1.44,Male,14.8,Female,10.3,1.44
forward,social,Gender,Milwaukee,Eighty-First Street Elementary,2024-25,Male,26.9,Female,19.2,1.4,Male,26.9,Female,19.2,1.4
forward,social,Gender,Milwaukee,Cass Street Elementary,2024-25,Female,11.5,Male,8.3,1.39,Female,11.5,Male,8.3,1.39
forward,social,Gender,Greenfield,Elm Dale Elementary,2024-25,Male,87.9,Female,64.3,1.37,Male,87.9,Female,64.3,1.37
forward,social,Gender,Milwaukee,Highland Community School,2024-25,Female,81.1,Male,59.3,1.37,Female,81.1,Male,59.3,1.37
forward,social,Gender,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,Male,62.2,Female,46.2,1.35,Male,62.2,Female,46.2,1.35
forward,social,Gender,Seeds of Health,Tenor High,2024-25,Male,29.9,Female,22.1,1.35,Male,29.9,Female,22.1,1.35
forward,social,Gender,Milwaukee,Honey Creek Elementary,2024-25,Male,64.0,Female,47.6,1.34,Male,64.0,Female,47.6,1.34
forward,social,Gender,Wauwatosa,Madison Elementary,2024-25,Female,70.0,Male,52.2,1.34,Female,70.0,Male,52.2,1.34
forward,social,Gender,Milwaukee,Bradley Technology High,2024-25,Male,7.7,Female,5.8,1.33,Male,7.7,Female,5.8,1.33
forward,social,Gender,Milwaukee,Audubon Technology and Communication High,2024-25,Male,17.4,Female,13.2,1.32,Male,17.4,Female,13.2,1.32
forward,social,Gender,Milwaukee,Curtin Elementary,2024-25,Female,29.6,Male,22.6,1.31,Female,29.6,Male,22.6,1.31
forward,social,Gender,Milwaukee,Gaenslen Elementary,2024-25,Female,8.3,Male,6.4,1.3,Female,8.3,Male,6.4,1.3
forward,social,Gender,Oak Creek-Franklin Joint,Meadowview Elementary,2024-25,Male,78.3,Female,60.0,1.3,Male,78.3,Female,60.0,1.3
forward,social,Gender,West Allis-West Milwaukee,Irving Elementary,2024-25,Female,45.5,Male,35.0,1.3,Female,45.5,Male,35.0,1.3
forward,social,Gender,Milwaukee,Riverside High,2024-25,Male,20.2,Female,15.6,1.29,Male,20.2,Female,15.6,1.29
forward,social,Gender,Greenfield,Maple Grove Elementary,2024-25,Male,48.0,Female,37.5,1.28,Male,48.0,Female,37.5,1.28
forward,social,Gender,Milwaukee,Academy of Accelerated Learning,2024-25,Female,56.2,Male,45.0,1.25,Female,56.2,Male,45.0,1.25
forward,social,Gender,Milwaukee,Hamilton High,2024-25,Male,16.7,Female,13.4,1.25,Male,16.7,Female,13.4,1.25
forward,social,Gender,Milwaukee,Milwaukee College Preparatory School -- 36th Street Campus,2024-25,Male,40.8,Female,32.6,1.25,Male,40.8,Female,32.6,1.25
forward,social,Gender,Wauwatosa,Washington Elementary,2024-25,Female,90.5,Male,72.7,1.24,Female,90.5,Male,72.7,1.24
forward,social,Gender,Greendale,Highland View Elementary,2024-25,Male,87.5,Female,71.4,1.23,Male,87.5,Female,71.4,1.23
forward,social,Gender,Greenfield,Greenfield High,2024-25,Female,40.7,Male,33.1,1.23,Female,40.7,Male,33.1,1.23
forward,social,Gender,Milwaukee,Carver Academy,2024-25,Female,16.7,Male,13.6,1.23,Female,16.7,Male,13.6,1.23
forward,social,Gender,Milwaukee,Rogers Street Academy,2024-25,Male,25.0,Female,20.3,1.23,Male,25.0,Female,20.3,1.23
forward,social,Gender,Wauwatosa,Whitman Middle,2024-25,Male,76.7,Female,62.6,1.23,Male,76.7,Female,62.6,1.23
forward,social,Gender,Milwaukee,Congress Elementary,2024-25,Male,26.5,Female,21.7,1.22,Male,26.5,Female,21.7,1.22
forward,social,Gender,Shorewood,Shorewood High,2024-25,Female,70.6,Male,58.1,1.22,Female,70.6,Male,58.1,1.22
forward,social,Gender,Franklin Public,Robinwood Elementary,2024-25,Male,79.4,Female,65.5,1.21,Male,79.4,Female,65.5,1.21
forward,social,Gender,Greendale,Canterbury Elementary,2024-25,Male,93.8,Female,77.4,1.21,Male,93.8,Female,77.4,1.21
forward,social,Gender,Milwaukee,Elm Creative Arts Elementary,2024-25,Female,30.0,Male,25.0,1.2,Female,30.0,Male,25.0,1.2
forward,social,Gender,Milwaukee,Story Elementary,2024-25,Male,20.0,Female,16.7,1.2,Male,20.0,Female,16.7,1.2
forward,social,Gender,Milwaukee,Bethune Academy,2024-25,Female,32.8,Male,27.6,1.19,Female,32.8,Male,27.6,1.19
forward,social,Gender,Milwaukee,Doerfler Elementary,2024-25,Female,33.8,Male,28.3,1.19,Female,33.8,Male,28.3,1.19
forward,social,Gender,West Allis-West Milwaukee,Central High,2024-25,Female,25.5,Male,21.7,1.18,Female,25.5,Male,21.7,1.18
forward,social,Gender,Franklin Public,Southwood Glen Elementary,2024-25,Male,88.5,Female,75.7,1.17,Male,88.5,Female,75.7,1.17
forward,social,Gender,Milwaukee,Maryland Montessori,2024-25,Male,90.2,Female,76.9,1.17,Male,90.2,Female,76.9,1.17
forward,social,Gender,Milwaukee,Roosevelt Middle,2024-25,Female,26.7,Male,22.9,1.17,Female,26.7,Male,22.9,1.17
forward,social,Gender,Oak Creek-Franklin Joint,Carollton Elementary,2024-25,Female,82.9,Male,71.0,1.17,Female,82.9,Male,71.0,1.17
forward,social,Gender,Oak Creek-Franklin Joint,Shepard Hills Elementary,2024-25,Female,69.0,Male,59.1,1.17,Female,69.0,Male,59.1,1.17
forward,social,Gender,Brown Deer,Brown Deer Elementary,2024-25,Female,50.0,Male,43.1,1.16,Female,50.0,Male,43.1,1.16
forward,social,Gender,Greendale,Greendale Middle,2024-25,Female,78.6,Male,67.9,1.16,Female,78.6,Male,67.9,1.16
forward,social,Gender,Milwaukee,Greenfield Bilingual,2024-25,Female,33.3,Male,28.8,1.16,Female,33.3,Male,28.8,1.16
forward,social,Gender,Milwaukee,Longfellow Elementary,2024-25,Male,34.7,Female,30.0,1.16,Male,34.7,Female,30.0,1.16
forward,social,Gender,Milwaukee,Mitchell Elementary,2024-25,Female,18.4,Male,15.9,1.16,Female,18.4,Male,15.9,1.16
forward,social,Gender,Milwaukee,Milwaukee College Preparatory School -- Lloyd Street,2024-25,Female,45.9,Male,40.0,1.15,Female,45.9,Male,40.0,1.15
forward,social,Gender,Milwaukee,Victory Elementary,2024-25,Female,35.3,Male,30.8,1.15,Female,35.3,Male,30.8,1.15
forward,social,Gender,Wauwatosa,Roosevelt Elementary,2024-25,Male,90.9,Female,79.3,1.15,Male,90.9,Female,79.3,1.15
forward,social,Gender,Fox Point J2,Bayside Middle,2024-25,Male,89.6,Female,78.8,1.14,Male,89.6,Female,78.8,1.14
forward,social,Gender,Saint Francis,Deer Creek Intermediate,2024-25,Female,60.7,Male,53.1,1.14,Female,60.7,Male,53.1,1.14
forward,social,Gender,Greendale,Greendale High,2024-25,Female,71.0,Male,62.7,1.13,Female,71.0,Male,62.7,1.13
forward,social,Gender,Milwaukee,Clement Avenue Elementary,2024-25,Male,46.2,Female,40.9,1.13,Male,46.2,Female,40.9,1.13
forward,social,Gender,Milwaukee,Golda Meir School,2024-25,Female,65.8,Male,58.0,1.13,Female,65.8,Male,58.0,1.13
forward,social,Gender,Milwaukee,Thoreau Elementary,2024-25,Male,21.7,Female,19.2,1.13,Male,21.7,Female,19.2,1.13
forward,social,Gender,Greendale,College Park Elementary,2024-25,Male,75.0,Female,66.7,1.12,Male,75.0,Female,66.7,1.12
forward,social,Gender,Milwaukee,Bay View High,2024-25,Male,12.6,Female,11.2,1.12,Male,12.6,Female,11.2,1.12
forward,social,Gender,Milwaukee,Wedgewood Park School,2024-25,Male,35.2,Female,31.4,1.12,Male,35.2,Female,31.4,1.12
forward,social,Gender,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2024-25,Male,17.8,Female,15.9,1.12,Male,17.8,Female,15.9,1.12
forward,social,Gender,Oak Creek-Franklin Joint,Oak Creek High,2024-25,Female,47.7,Male,42.6,1.12,Female,47.7,Male,42.6,1.12
forward,social,Gender,Shorewood,Shorewood Intermediate,2024-25,Female,86.2,Male,77.2,1.12,Female,86.2,Male,77.2,1.12
forward,social,Gender,United Community Center,Bruce Guadalupe,2024-25,Male,52.4,Female,46.7,1.12,Male,52.4,Female,46.7,1.12
forward,social,Gender,Wauwatosa,McKinley Elementary,2024-25,Male,82.8,Female,73.9,1.12,Male,82.8,Female,73.9,1.12
