metric,dimension,group,subject,unit,district,school,year,value,pct_below,tested,status_flag
forward,Gender,Female,math,pct,West Allis-West Milwaukee,Madison Elementary,2018-19,100.0,0.0,2,
forward,Gender,Male,math,pct,West Allis-West Milwaukee,Madison Elementary,2018-19,100.0,0.0,6,
forward,Gender,Female,math,pct,West Allis-West Milwaukee,Irving Elementary,2018-19,100.0,0.0,3,
forward,Gender,Female,math,pct,West Allis-West Milwaukee,Mitchell Elementary,2018-19,100.0,0.0,8,
forward,Gender,Male,math,pct,Wauwatosa,Whitman Middle,2018-19,100.0,0.0,39,
forward,Disability Status,SwoD,ela,pct,Saint Francis,Deer Creek Intermediate,2018-19,100.0,0.0,17,
forward,Gender,Male,math,pct,Wauwatosa,Eisenhower Elementary,2018-19,100.0,0.0,15,
forward,Disability Status,SwoD,ela,pct,Shorewood,Shorewood Intermediate,2018-19,100.0,0.0,36,
forward,Gender,Female,math,pct,Wauwatosa,Jefferson Elementary,2018-19,100.0,0.0,10,
forward,Gender,Male,math,pct,Wauwatosa,Jefferson Elementary,2018-19,100.0,0.0,13,
forward,Gender,Female,math,pct,Wauwatosa,Lincoln Elementary,2018-19,100.0,0.0,21,
forward,Gender,Male,math,pct,Wauwatosa,Lincoln Elementary,2018-19,100.0,0.0,12,
forward,Gender,Female,math,pct,Wauwatosa,Longfellow Middle,2018-19,100.0,0.0,52,
forward,Gender,Male,math,pct,Wauwatosa,Longfellow Middle,2018-19,100.0,0.0,54,
forward,Disability Status,SwoD,ela,pct,Shorewood,Lake Bluff Elementary,2018-19,100.0,0.0,52,
forward,Disability Status,SwD,ela,pct,Shorewood,Lake Bluff Elementary,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Wauwatosa,Madison Elementary,2018-19,100.0,0.0,8,
forward,Gender,Male,math,pct,Wauwatosa,Madison Elementary,2018-19,100.0,0.0,9,
forward,Gender,Female,math,pct,Wauwatosa,Whitman Middle,2018-19,100.0,0.0,42,
forward,Gender,Female,math,pct,Wauwatosa,McKinley Elementary,2018-19,100.0,0.0,26,
forward,Disability Status,SwoD,ela,pct,Shorewood,Atwater Elementary,2018-19,100.0,0.0,17,
forward,Gender,Female,math,pct,Wauwatosa,Roosevelt Elementary,2018-19,100.0,0.0,19,
forward,Gender,Male,math,pct,Wauwatosa,Roosevelt Elementary,2018-19,100.0,0.0,24,
forward,Gender,Female,math,pct,Wauwatosa,Underwood Elementary,2018-19,100.0,0.0,11,
forward,Gender,Male,math,pct,Wauwatosa,Underwood Elementary,2018-19,100.0,0.0,9,
forward,Gender,Female,math,pct,Wauwatosa,Washington Elementary,2018-19,100.0,0.0,14,
forward,Gender,Male,math,pct,Wauwatosa,Washington Elementary,2018-19,100.0,0.0,18,
forward,Disability Status,SwoD,ela,pct,Saint Francis,Willow Glen Primary School,2018-19,100.0,0.0,9,
forward,Gender,Female,math,pct,Wauwatosa,Wauwatosa Montessori School,2018-19,100.0,0.0,8,
forward,Gender,Male,math,pct,Wauwatosa,Wauwatosa Montessori School,2018-19,100.0,0.0,10,
forward,Gender,Female,math,pct,Wauwatosa,Wauwatosa STEM,2018-19,100.0,0.0,14,
forward,Gender,Male,math,pct,Wauwatosa,Wauwatosa STEM,2018-19,100.0,0.0,15,
forward,Gender,Male,math,pct,Wauwatosa,McKinley Elementary,2018-19,100.0,0.0,28,
forward,Gender,Male,math,pct,West Allis-West Milwaukee,Mitchell Elementary,2018-19,100.0,0.0,8,
forward,Gender,Female,math,pct,West Allis-West Milwaukee,Pershing Elementary,2018-19,100.0,0.0,3,
forward,Gender,Male,math,pct,West Allis-West Milwaukee,Pershing Elementary,2018-19,100.0,0.0,2,
forward,Gender,Female,science,pct,Brown Deer,Brown Deer Middle/High,2018-19,100.0,0.0,7,
forward,Disability Status,SwoD,ela,pct,Milwaukee Academy of Science,Milwaukee Academy of Science,2018-19,100.0,0.0,2,
forward,Gender,Male,science,pct,Brown Deer,Brown Deer Middle/High,2018-19,100.0,0.0,5,
forward,Gender,Female,science,pct,Bruce Guadalupe,Bruce Guadalupe,2018-19,100.0,0.0,9,
forward,Disability Status,SwoD,ela,pct,Milwaukee,Zablocki Elementary,2018-19,100.0,0.0,1,
forward,Gender,Male,science,pct,Bruce Guadalupe,Bruce Guadalupe,2018-19,100.0,0.0,14,
forward,Gender,Female,science,pct,Capitol West Academy,Capitol West Academy,2018-19,100.0,0.0,3,
forward,Disability Status,SwoD,ela,pct,Milwaukee,Whittier Elementary,2018-19,100.0,0.0,1,
forward,Gender,Male,science,pct,Capitol West Academy,Capitol West Academy,2018-19,100.0,0.0,2,
forward,Gender,Male,science,pct,Central City Cyberschool of Milwaukee,Central City Cyberschool,2018-19,100.0,0.0,3,
forward,Gender,Female,science,pct,Cudahy,Cudahy Middle,2018-19,100.0,0.0,11,
forward,Gender,Male,science,pct,Cudahy,Cudahy Middle,2018-19,100.0,0.0,7,
forward,Gender,Male,science,pct,Brown Deer,Brown Deer Elementary,2018-19,100.0,0.0,5,
forward,Gender,Female,science,pct,Cudahy,Jones Elementary,2018-19,100.0,0.0,1,
forward,Gender,Male,science,pct,Cudahy,Jones Elementary,2018-19,100.0,0.0,1,
forward,Gender,Female,science,pct,Cudahy,Kosciuszko Elementary,2018-19,100.0,0.0,5,
forward,Gender,Male,science,pct,Cudahy,Kosciuszko Elementary,2018-19,100.0,0.0,2,
forward,Gender,Female,science,pct,Cudahy,Lincoln Elementary,2018-19,100.0,0.0,4,
forward,Gender,Male,science,pct,Cudahy,Lincoln Elementary,2018-19,100.0,0.0,7,
forward,Gender,Female,science,pct,Cudahy,Mitchell Elementary,2018-19,100.0,0.0,1,
forward,Gender,Male,science,pct,Cudahy,Mitchell Elementary,2018-19,100.0,0.0,3,
forward,Disability Status,SwoD,ela,pct,Milwaukee,Wedgewood Park School,2018-19,100.0,0.0,35,
forward,Gender,Female,science,pct,Cudahy,Park View Elementary,2018-19,100.0,0.0,4,
forward,Gender,Female,science,pct,Downtown Montessori Academy,Downtown Montessori,2018-19,100.0,0.0,3,
forward,Gender,Male,science,pct,Downtown Montessori Academy,Downtown Montessori,2018-19,100.0,0.0,5,
forward,Disability Status,SwoD,ela,pct,Milwaukee,Vieau Elementary,2018-19,100.0,0.0,4,
forward,Disability Status,SwoD,ela,pct,Milwaukee,Whitman Elementary,2018-19,100.0,0.0,13,
forward,Disability Status,SwoD,ela,pct,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,2018-19,100.0,0.0,2,
forward,Gender,Female,science,pct,Brown Deer,Brown Deer Elementary,2018-19,100.0,0.0,3,
forward,Gender,Female,math,pct,Woodlands School - State Street Campus,Woodlands School - State Street Campus,2018-19,100.0,0.0,1,
forward,Disability Status,SwoD,ela,pct,Oak Creek-Franklin Joint,Forest Ridge Elementary,2018-19,100.0,0.0,9,
forward,Gender,Female,math,pct,West Allis-West Milwaukee,Walker Elementary,2018-19,100.0,0.0,7,
forward,Gender,Male,math,pct,West Allis-West Milwaukee,Walker Elementary,2018-19,100.0,0.0,16,
forward,Gender,Female,math,pct,West Allis-West Milwaukee,West Milwaukee Intermediate,2018-19,100.0,0.0,3,
forward,Gender,Male,math,pct,West Allis-West Milwaukee,West Milwaukee Intermediate,2018-19,100.0,0.0,8,
forward,Gender,Female,math,pct,West Allis-West Milwaukee,Wilson Elementary,2018-19,100.0,0.0,14,
forward,Gender,Male,math,pct,West Allis-West Milwaukee,Wilson Elementary,2018-19,100.0,0.0,15,
forward,Disability Status,SwoD,ela,pct,Oak Creek-Franklin Joint,Edgewood Elementary,2018-19,100.0,0.0,10,
forward,Disability Status,SwD,ela,pct,Oak Creek-Franklin Joint,Edgewood Elementary,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Whitefish Bay,Cumberland Elementary,2018-19,100.0,0.0,25,
forward,Gender,Male,math,pct,Whitefish Bay,Cumberland Elementary,2018-19,100.0,0.0,30,
forward,Gender,Female,math,pct,Whitefish Bay,Richards Elementary,2018-19,100.0,0.0,13,
forward,Disability Status,SwoD,ela,pct,Oak Creek-Franklin Joint,Deerfield Elementary,2018-19,100.0,0.0,7,
forward,Gender,Male,math,pct,Whitefish Bay,Richards Elementary,2018-19,100.0,0.0,25,
forward,Gender,Female,math,pct,Whitefish Bay,Whitefish Bay Middle,2018-19,100.0,0.0,40,
forward,Gender,Male,math,pct,Whitefish Bay,Whitefish Bay Middle,2018-19,100.0,0.0,64,
forward,Disability Status,SwoD,ela,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,2018-19,100.0,0.0,3,
forward,Disability Status,SwD,ela,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Whitnall,Edgerton Elementary,2018-19,100.0,0.0,20,
forward,Gender,Male,math,pct,Whitnall,Edgerton Elementary,2018-19,100.0,0.0,28,
forward,Gender,Female,math,pct,Whitnall,Hales Corners Elementary,2018-19,100.0,0.0,13,
forward,Gender,Male,math,pct,Whitnall,Hales Corners Elementary,2018-19,100.0,0.0,21,
forward,Disability Status,SwoD,ela,pct,Oak Creek-Franklin Joint,Carollton Elementary,2018-19,100.0,0.0,28,
forward,Gender,Female,math,pct,Whitnall,Whitnall Middle,2018-19,100.0,0.0,12,
forward,Gender,Male,math,pct,Whitnall,Whitnall Middle,2018-19,100.0,0.0,14,
forward,Gender,Female,math,pct,Woodlands School,Woodlands School,2018-19,100.0,0.0,5,
forward,Gender,Male,math,pct,Woodlands School,Woodlands School,2018-19,100.0,0.0,12,
forward,Gender,Female,math,pct,Wauwatosa,Eisenhower Elementary,2018-19,100.0,0.0,7,
forward,Gender,Male,math,pct,Milwaukee,MacDowell Montessori School K3-12,2018-19,100.0,0.0,1,
forward,Gender,Male,math,pct,United Community Center Acosta Middle,United Community Center Acosta Middle School,2018-19,100.0,0.0,2,
forward,Disability Status,SwoD,ela,pct,South Milwaukee,Blakewood Elementary,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Milwaukee,Milwaukee School of Languages,2018-19,100.0,0.0,4,
forward,Gender,Male,math,pct,Milwaukee,Milwaukee School of Languages,2018-19,100.0,0.0,7,
forward,Gender,Female,math,pct,Milwaukee,Milwaukee Spanish Immersion,2018-19,100.0,0.0,9,
forward,Gender,Male,math,pct,Milwaukee,Milwaukee Spanish Immersion,2018-19,100.0,0.0,8,
forward,Disability Status,SwoD,ela,pct,Wauwatosa,Washington Elementary,2018-19,100.0,0.0,5,
forward,Gender,Female,math,pct,Milwaukee,Mitchell Elementary,2018-19,100.0,0.0,2,
forward,Gender,Male,math,pct,Milwaukee,Morgandale Elementary,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Milwaukee,Neeskara Elementary,2018-19,100.0,0.0,1,
forward,Gender,Male,math,pct,Milwaukee,Neeskara Elementary,2018-19,100.0,0.0,2,
forward,Gender,Female,math,pct,Milwaukee,Ninety-Fifth Street Elementary,2018-19,100.0,0.0,2,
forward,Gender,Male,math,pct,Milwaukee,Ninety-Fifth Street Elementary,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Milwaukee,Parkview Elementary,2018-19,100.0,0.0,1,
forward,Gender,Male,math,pct,Milwaukee,Milwaukee Parkside School,2018-19,100.0,0.0,10,
forward,Disability Status,SwoD,ela,pct,Wauwatosa,Underwood Elementary,2018-19,100.0,0.0,10,
forward,Gender,Female,math,pct,Milwaukee,Pratt Elementary,2018-19,100.0,0.0,3,
forward,Gender,Male,math,pct,Milwaukee,Pratt Elementary,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Milwaukee,Rogers Street Academy,2018-19,100.0,0.0,3,
forward,Gender,Male,math,pct,Milwaukee,Rogers Street Academy,2018-19,100.0,0.0,3,
forward,Gender,Male,math,pct,Milwaukee,Siefert Elementary,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Milwaukee,Story Elementary,2018-19,100.0,0.0,1,
forward,Gender,Male,math,pct,Milwaukee,Thoreau Elementary,2018-19,100.0,0.0,1,
forward,Disability Status,SwoD,ela,pct,Wauwatosa,Roosevelt Elementary,2018-19,100.0,0.0,22,
forward,Gender,Male,math,pct,Milwaukee,Victory Elementary,2018-19,100.0,0.0,2,
forward,Gender,Male,math,pct,Milwaukee,Vieau Elementary,2018-19,100.0,0.0,13,
forward,Gender,Female,math,pct,Milwaukee,Wedgewood Park School,2018-19,100.0,0.0,11,
forward,Gender,Male,math,pct,Milwaukee,Wedgewood Park School,2018-19,100.0,0.0,17,
forward,Gender,Male,math,pct,Milwaukee,Parkview Elementary,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Milwaukee,Whitman Elementary,2018-19,100.0,0.0,2,
forward,Gender,Female,math,pct,Milwaukee,Milwaukee Parkside School,2018-19,100.0,0.0,3,
forward,Gender,Male,math,pct,Milwaukee,Milwaukee German Immersion,2018-19,100.0,0.0,19,
forward,Gender,Female,math,pct,Milwaukee,Manitoba Elementary,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Milwaukee,Maryland Montessori,2018-19,100.0,0.0,7,
forward,Gender,Male,math,pct,Milwaukee,Maryland Montessori,2018-19,100.0,0.0,15,
forward,Disability Status,SwoD,ela,pct,West Allis-West Milwaukee,Franklin Elementary,2018-19,100.0,0.0,7,
forward,Disability Status,SwD,ela,pct,West Allis-West Milwaukee,Franklin Elementary,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Milwaukee,Milwaukee Academy of Chinese Language,2018-19,100.0,0.0,1,
forward,Gender,Male,math,pct,Milwaukee,Milwaukee Academy of Chinese Language,2018-19,100.0,0.0,3,
forward,Gender,Female,math,pct,Milwaukee,Milwaukee College Preparatory School -- 36th Street Campus,2018-19,100.0,0.0,19,
forward,Gender,Male,math,pct,Milwaukee,Milwaukee College Preparatory School -- 36th Street Campus,2018-19,100.0,0.0,15,
forward,Gender,Female,math,pct,Milwaukee,Milwaukee College Preparatory School -- 38th Street,2018-19,100.0,0.0,11,
forward,Disability Status,SwoD,ela,pct,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,2018-19,100.0,0.0,70,
forward,Disability Status,SwD,ela,pct,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,2018-19,100.0,0.0,1,
forward,Disability Status,SwoD,ela,pct,Wauwatosa,Wauwatosa Montessori School,2018-19,100.0,0.0,2,
forward,Gender,Male,math,pct,Milwaukee,Milwaukee College Preparatory School -- 38th Street,2018-19,100.0,0.0,8,
forward,Gender,Female,math,pct,Milwaukee,Milwaukee College Preparatory School -- Lloyd Street,2018-19,100.0,0.0,5,
forward,Gender,Male,math,pct,Milwaukee,Milwaukee College Preparatory School -- Lloyd Street,2018-19,100.0,0.0,6,
forward,Gender,Female,math,pct,Milwaukee,Milwaukee College Preparatory School: Lola Rowe North Campus,2018-19,100.0,0.0,5,
forward,Gender,Male,math,pct,Milwaukee,Milwaukee College Preparatory School: Lola Rowe North Campus,2018-19,100.0,0.0,3,
forward,Gender,Male,math,pct,Milwaukee,Milwaukee Environmental Science Academy,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Milwaukee,Milwaukee Excellence Charter School,2018-19,100.0,0.0,4,
forward,Disability Status,SwoD,ela,pct,Wauwatosa,Whitman Middle,2018-19,100.0,0.0,96,
forward,Disability Status,SwD,ela,pct,Wauwatosa,Whitman Middle,2018-19,100.0,0.0,3,
forward,Gender,Male,math,pct,Milwaukee,Milwaukee Excellence Charter School,2018-19,100.0,0.0,4,
forward,Gender,Female,math,pct,Milwaukee,Milwaukee French Immersion,2018-19,100.0,0.0,6,
forward,Gender,Male,math,pct,Milwaukee,Milwaukee French Immersion,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Milwaukee,Milwaukee German Immersion,2018-19,100.0,0.0,11,
forward,Disability Status,SwoD,ela,pct,Wauwatosa,Wilson Elementary,2018-19,100.0,0.0,7,
forward,Disability Status,SwoD,ela,pct,Wauwatosa,McKinley Elementary,2018-19,100.0,0.0,37,
forward,Disability Status,SwD,ela,pct,Wauwatosa,McKinley Elementary,2018-19,100.0,0.0,3,
forward,Gender,Male,math,pct,Milwaukee,Whitman Elementary,2018-19,100.0,0.0,6,
forward,Gender,Female,math,pct,Saint Francis,Deer Creek Intermediate,2018-19,100.0,0.0,7,
forward,Gender,Male,math,pct,Saint Francis,Deer Creek Intermediate,2018-19,100.0,0.0,6,
forward,Gender,Female,math,pct,Saint Francis,Willow Glen Primary School,2018-19,100.0,0.0,10,
forward,Gender,Male,math,pct,Saint Francis,Willow Glen Primary School,2018-19,100.0,0.0,11,
forward,Gender,Female,math,pct,Seeds of Health,Seeds of Health Elementary Program,2018-19,100.0,0.0,6,
forward,Gender,Male,math,pct,Seeds of Health,Seeds of Health Elementary Program,2018-19,100.0,0.0,10,
forward,Gender,Female,math,pct,Shorewood,Atwater Elementary,2018-19,100.0,0.0,18,
forward,Gender,Male,math,pct,Shorewood,Atwater Elementary,2018-19,100.0,0.0,23,
forward,Disability Status,SwoD,ela,pct,South Milwaukee,South Milwaukee Middle,2018-19,100.0,0.0,23,
forward,Disability Status,SwD,ela,pct,South Milwaukee,South Milwaukee Middle,2018-19,100.0,0.0,1,
forward,Gender,Female,math,pct,Shorewood,Lake Bluff Elementary,2018-19,100.0,0.0,29,
forward,Gender,Male,math,pct,Shorewood,Lake Bluff Elementary,2018-19,100.0,0.0,38,
forward,Gender,Male,math,pct,Rocketship Education Wisconsin,Rocketship Southside Community Prep,2018-19,100.0,0.0,8,
forward,Gender,Female,math,pct,Shorewood,Shorewood Intermediate,2018-19,100.0,0.0,13,
forward,Disability Status,SwoD,ela,pct,South Milwaukee,Rawson Elementary,2018-19,100.0,0.0,11,
forward,Gender,Female,math,pct,South Milwaukee,Blakewood Elementary,2018-19,100.0,0.0,3,
forward,Gender,Male,math,pct,South Milwaukee,Blakewood Elementary,2018-19,100.0,0.0,5,
forward,Gender,Female,math,pct,South Milwaukee,E W Luther Elementary,2018-19,100.0,0.0,7,
forward,Gender,Male,math,pct,South Milwaukee,E W Luther Elementary,2018-19,100.0,0.0,12,
forward,Disability Status,SwoD,ela,pct,South Milwaukee,Lakeview Elementary,2018-19,100.0,0.0,10,
forward,Gender,Female,math,pct,South Milwaukee,Lakeview Elementary,2018-19,100.0,0.0,5,
forward,Gender,Male,math,pct,South Milwaukee,Lakeview Elementary,2018-19,100.0,0.0,9,
forward,Gender,Female,math,pct,South Milwaukee,Rawson Elementary,2018-19,100.0,0.0,11,
forward,Gender,Male,math,pct,South Milwaukee,Rawson Elementary,2018-19,100.0,0.0,5,
forward,Gender,Female,math,pct,South Milwaukee,South Milwaukee Middle,2018-19,100.0,0.0,9,
forward,Gender,Male,math,pct,South Milwaukee,South Milwaukee Middle,2018-19,100.0,0.0,12,
forward,Gender,Male,math,pct,Shorewood,Shorewood Intermediate,2018-19,100.0,0.0,24,
forward,Gender,Female,math,pct,Rocketship Education Wisconsin,Rocketship Southside Community Prep,2018-19,100.0,0.0,5,
forward,Gender,Male,math,pct,Oak Creek-Franklin Joint,Shepard Hills Elementary,2018-19,100.0,0.0,13,
forward,Disability Status,SwoD,ela,pct,Wauwatosa,Eisenhower Elementary,2018-19,100.0,0.0,15,
forward,Gender,Female,math,pct,Milwaukee,Whittier Elementary,2018-19,100.0,0.0,11,
forward,Gender,Male,math,pct,Milwaukee,Whittier Elementary,2018-19,100.0,0.0,10,
forward,Gender,Male,math,pct,Milwaukee Academy of Science,Milwaukee Academy of Science,2018-19,100.0,0.0,4,
forward,Gender,Female,math,pct,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,2018-19,100.0,0.0,5,
forward,Gender,Male,math,pct,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,2018-19,100.0,0.0,5,
forward,Disability Status,SwoD,ela,pct,Wauwatosa,Madison Elementary,2018-19,100.0,0.0,6,
forward,Gender,Female,math,pct,Oak Creek-Franklin Joint,Carollton Elementary,2018-19,100.0,0.0,23,
forward,Gender,Male,math,pct,Oak Creek-Franklin Joint,Carollton Elementary,2018-19,100.0,0.0,34,
forward,Gender,Female,math,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,2018-19,100.0,0.0,6,
forward,Gender,Male,math,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,2018-19,100.0,0.0,16,
forward,Gender,Female,math,pct,Oak Creek-Franklin Joint,Deerfield Elementary,2018-19,100.0,0.0,23,
forward,Gender,Male,math,pct,Oak Creek-Franklin Joint,Deerfield Elementary,2018-19,100.0,0.0,21,
forward,Disability Status,SwoD,ela,pct,Wauwatosa,Longfellow Middle,2018-19,100.0,0.0,110,
forward,Disability Status,SwD,ela,pct,Wauwatosa,Longfellow Middle,2018-19,100.0,0.0,2,
forward,Gender,Female,math,pct,Oak Creek-Franklin Joint,Edgewood Elementary,2018-19,100.0,0.0,11,
forward,Gender,Male,math,pct,Oak Creek-Franklin Joint,Edgewood Elementary,2018-19,100.0,0.0,12,
forward,Gender,Female,math,pct,Oak Creek-Franklin Joint,Forest Ridge Elementary,2018-19,100.0,0.0,14,
forward,Gender,Male,math,pct,Oak Creek-Franklin Joint,Forest Ridge Elementary,2018-19,100.0,0.0,18,
forward,Disability Status,SwoD,ela,pct,Wauwatosa,Lincoln Elementary,2018-19,100.0,0.0,7,
forward,Gender,Female,math,pct,Oak Creek-Franklin Joint,Meadowview Elementary,2018-19,100.0,0.0,10,
forward,Gender,Male,math,pct,Oak Creek-Franklin Joint,Meadowview Elementary,2018-19,100.0,0.0,21,
forward,Gender,Female,math,pct,Oak Creek-Franklin Joint,Oak Creek East Middle,2018-19,100.0,0.0,37,
forward,Gender,Male,math,pct,Oak Creek-Franklin Joint,Oak Creek East Middle,2018-19,100.0,0.0,62,
forward,Disability Status,SwoD,ela,pct,Wauwatosa,Jefferson Elementary,2018-19,100.0,0.0,11,
forward,Gender,Female,math,pct,Oak Creek-Franklin Joint,Oak Creek West Middle,2018-19,100.0,0.0,16,
forward,Gender,Male,math,pct,Oak Creek-Franklin Joint,Oak Creek West Middle,2018-19,100.0,0.0,27,
forward,Gender,Female,math,pct,Oak Creek-Franklin Joint,Shepard Hills Elementary,2018-19,100.0,0.0,8,
forward,Gender,Female,math,pct,United Community Center Acosta Middle,United Community Center Acosta Middle School,2018-19,100.0,0.0,1,
forward,Gender,Female,science,pct,Fox Point J2,Bayside Middle,2018-19,100.0,0.0,20,
forward,Gender,Male,ela,pct,Wauwatosa,Longfellow Middle,2018-19,100.0,0.0,43,
forward,Gender,Male,ela,pct,Wauwatosa,Lincoln Elementary,2018-19,100.0,0.0,1,
forward,Disability Status,SwoD,math,pct,Milwaukee,Milwaukee French Immersion,2018-19,100.0,0.0,1,
forward,Economic Status,Not Econ Disadv,social,pct,West Allis-West Milwaukee,Madison Elementary,2018-19,100.0,0.0,3,
forward,Economic Status,Econ Disadv,social,pct,West Allis-West Milwaukee,Mitchell Elementary,2018-19,100.0,0.0,5,
forward,Economic Status,Not Econ Disadv,social,pct,West Allis-West Milwaukee,Mitchell Elementary,2018-19,100.0,0.0,11,
forward,Disability Status,SwoD,math,pct,Milwaukee,Milwaukee Excellence Charter School,2018-19,100.0,0.0,8,
