metric,dimension,group,unit,district,school,year,cohort_class,value,ext_rate,ext_timeframe,diploma,cohort_count,gap_reason,status_flag
hs_completion,Disability Status,SwD,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2017-18,2018,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwD,pct,Milwaukee,Lad Lake Synergy School,2017-18,2018,,71.4286,7-Year rate,,5.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,ELL Status,Eng Prof,pct,Escuela Verde,Escuela Verde,2017-18,2018,,,,,20.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwoD,pct,Milwaukee,Milwaukee School of Languages,2017-18,2018,93.578,97.1698,7-Year rate,102.0,109.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Morse Mid,2017-18,2018,,,,,6.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwoD,pct,Milwaukee,South Division High,2017-18,2018,60.0858,66.9492,7-Year rate,140.0,233.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,South Division High,2017-18,2018,22.6667,30.0,7-Year rate,17.0,75.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,South Accelerated Academy,2017-18,2018,48.0,60.0,7-Year rate,12.0,25.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,South Accelerated Academy,2017-18,2018,14.2857,50.0,7-Year rate,1.0,7.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Shalom High,2017-18,2018,42.8571,55.7692,7-Year rate,24.0,56.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Shalom High,2017-18,2018,30.7692,40.0,7-Year rate,4.0,13.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Riverside High,2017-18,2018,94.5578,97.5694,7-Year rate,278.0,294.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Riverside High,2017-18,2018,42.4242,48.2759,7-Year rate,14.0,33.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Reagan College Preparatory High,2017-18,2018,97.786,98.524,7-Year rate,265.0,271.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Reagan College Preparatory High,2017-18,2018,82.3529,96.875,7-Year rate,28.0,34.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Morse Mid,2017-18,2018,,,,,3.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwoD,pct,Milwaukee,Pulaski High,2017-18,2018,57.2193,65.5914,7-Year rate,107.0,187.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2017-18,2018,25.7426,50.9091,7-Year rate,26.0,101.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2017-18,2018,0.0,20.0,7-Year rate,0.0,17.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Obama School of Career and Technical Education,2017-18,2018,46.875,61.3861,7-Year rate,45.0,96.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Obama School of Career and Technical Education,2017-18,2018,27.5,38.8889,7-Year rate,11.0,40.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,North Division High,2017-18,2018,37.234,45.0549,7-Year rate,35.0,94.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,North Division High,2017-18,2018,26.8293,41.9355,7-Year rate,11.0,41.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2017-18,2018,37.037,42.8571,7-Year rate,10.0,27.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2017-18,2018,46.6667,87.5,7-Year rate,7.0,15.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,NOVA Tech-Northwest Opportunities Vocational Academy Technical High,2017-18,2018,54.5455,65.0,5-Year rate,12.0,22.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,NOVA Tech-Northwest Opportunities Vocational Academy Technical High,2017-18,2018,42.8571,55.5556,5-Year rate,3.0,7.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Pulaski High,2017-18,2018,30.4348,46.7742,7-Year rate,21.0,69.0,,
hs_completion,ELL Status,ELL/LEP,pct,Franklin Public,Franklin High,2017-18,2018,70.0,70.0,5-Year rate,7.0,10.0,,
hs_completion,ELL Status,Eng Prof,pct,Franklin Public,Franklin High,2017-18,2018,98.3146,98.5994,5-Year rate,350.0,356.0,,
hs_completion,ELL Status,ELL/LEP,pct,Franklin Public,Milwaukee County Correctional Facility South,2017-18,2018,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,ELL Status,ELL/LEP,pct,Nicolet Union High School,Nicolet High,2017-18,2018,88.8889,88.8889,5-Year rate,8.0,9.0,,
hs_completion,ELL Status,Eng Prof,pct,Milwaukee Collegiate Academy,Milwaukee Collegiate Academy,2017-18,2018,84.2105,90.9091,5-Year rate,48.0,57.0,,
hs_completion,ELL Status,Eng Prof,pct,Milwaukee Academy of Science,Milwaukee Academy of Science,2017-18,2018,95.122,95.122,5-Year rate,39.0,41.0,,
hs_completion,ELL Status,Eng Prof,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2017-18,2018,,,,,75.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,ELL Status,ELL/LEP,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2017-18,2018,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,ELL Status,Eng Prof,pct,Milwaukee,WHS Information Technology,2017-18,2018,56.8966,61.7143,5-Year rate,99.0,174.0,,
hs_completion,ELL Status,ELL/LEP,pct,Milwaukee,WHS Information Technology,2017-18,2018,63.6364,75.0,5-Year rate,7.0,11.0,,
hs_completion,ELL Status,Eng Prof,pct,Milwaukee,Vincent Accelerated Academy,2017-18,2018,27.0833,54.5455,5-Year rate,13.0,48.0,,
hs_completion,ELL Status,Eng Prof,pct,Milwaukee,Transition High,2017-18,2018,44.2953,,,66.0,149.0,,
hs_completion,ELL Status,Eng Prof,pct,Milwaukee,South Division High,2017-18,2018,53.2258,57.2193,5-Year rate,99.0,186.0,,
hs_completion,ELL Status,Eng Prof,pct,Nicolet Union High School,Nicolet High,2017-18,2018,96.3235,98.1413,5-Year rate,262.0,272.0,,
hs_completion,ELL Status,ELL/LEP,pct,Milwaukee,South Division High,2017-18,2018,47.541,54.6218,5-Year rate,58.0,122.0,,
hs_completion,ELL Status,ELL/LEP,pct,Milwaukee,South Accelerated Academy,2017-18,2018,50.0,66.6667,5-Year rate,5.0,10.0,,
hs_completion,ELL Status,Eng Prof,pct,Milwaukee,Shalom High,2017-18,2018,40.5797,45.5882,5-Year rate,28.0,69.0,,
hs_completion,ELL Status,Eng Prof,pct,Milwaukee,Riverside High,2017-18,2018,89.8089,93.7705,5-Year rate,282.0,314.0,,
hs_completion,ELL Status,ELL/LEP,pct,Milwaukee,Riverside High,2017-18,2018,76.9231,81.8182,5-Year rate,10.0,13.0,,
hs_completion,ELL Status,Eng Prof,pct,Milwaukee,Reagan College Preparatory High,2017-18,2018,95.9866,,,287.0,299.0,,
hs_completion,ELL Status,ELL/LEP,pct,Milwaukee,Reagan College Preparatory High,2017-18,2018,100.0,,,6.0,6.0,,
hs_completion,ELL Status,Eng Prof,pct,Milwaukee,Pulaski High,2017-18,2018,46.1538,55.5556,5-Year rate,72.0,156.0,,
hs_completion,ELL Status,ELL/LEP,pct,Milwaukee,Pulaski High,2017-18,2018,56.0,62.5,5-Year rate,56.0,100.0,,
hs_completion,ELL Status,Eng Prof,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2017-18,2018,,,,,114.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,ELL Status,ELL/LEP,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2017-18,2018,,,,,4.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,ELL Status,Eng Prof,pct,Milwaukee,South Accelerated Academy,2017-18,2018,36.3636,50.0,5-Year rate,8.0,22.0,,
hs_completion,ELL Status,Eng Prof,pct,Milwaukee,Obama School of Career and Technical Education,2017-18,2018,,,,,135.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
